# ML Generation Strategy,Weighted Multinomial Probability Sampling
# Graph Search Strategy,Exhaustive Sequence Evaluation via AudioFlamingo3 loss
# Temperature,1.8
# Top-P,0.9
# Min-P,0.01
# Top-K,None
# Repetition Penalty,"Dynamic Scale Matrix (1.0 + N*0.5, Last-Beat Multiplier 1.1x)"
global_bpm,song_duration_minutes,beat_time_sec,onset_timestamps_in_beat,onset_detected,selected_step,step_probabilities,final_step_selection,time_taken_sec
99.4,2.16,10.26,10.40|10.52|10.84,True,0011,0000-0.2%|0011-0.2%|0110-0.1%|0100-0.1%|1010-0.1%|0001-0.1%|0111-0.1%|1001-0.0%|1011-0.0%|0010-0.0%|1111-0.0%|0101-0.0%|1000-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0011,1.86
99.4,2.16,10.87,10.98|11.15|11.28|11.45,True,0000,0000-0.2%|0110-0.1%|0100-0.1%|0011-0.1%|1010-0.1%|0001-0.1%|1000-0.1%|0111-0.1%|1001-0.0%|0010-0.0%|1011-0.0%|1111-0.0%|0101-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0000,1.86
99.4,2.16,11.47,11.59|11.73|11.89|12.05,True,1001,0000-0.2%|0110-0.1%|0100-0.1%|0011-0.1%|0001-0.1%|0101-0.1%|1010-0.1%|0111-0.1%|1000-0.1%|1001-0.0%|0010-0.0%|1111-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,1001,1.86
99.4,2.16,12.07,12.19|12.49|12.63,True,0010,0110-0.2%|0000-0.2%|0011-0.1%|0100-0.1%|0001-0.1%|1010-0.1%|0010-0.1%|0101-0.1%|0111-0.1%|1000-0.0%|1011-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0010,1.91
99.4,2.16,12.68,12.79|12.93|13.24,True,0010,0110-0.2%|0000-0.2%|0001-0.1%|0011-0.1%|0100-0.1%|1010-0.1%|0101-0.1%|0111-0.1%|1000-0.0%|1011-0.0%|0010-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0010,1.90
99.4,2.16,13.28,13.40|13.54|13.70|13.84,True,0110,0000-0.2%|0110-0.2%|0001-0.1%|0111-0.1%|0011-0.1%|0100-0.1%|1010-0.1%|0101-0.1%|1000-0.0%|1011-0.0%|1111-0.0%|0010-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0110,1.91
99.4,2.16,13.89,14.00|14.14|14.28|14.44,True,0000,0001-0.2%|0000-0.2%|0111-0.1%|0011-0.1%|0100-0.1%|0110-0.1%|1010-0.1%|0101-0.1%|1000-0.0%|1011-0.0%|1111-0.0%|0010-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0000,1.91
99.4,2.16,14.49,14.58|14.88|15.05,True,0100,0000-0.2%|0001-0.2%|0111-0.1%|0110-0.1%|0011-0.1%|0100-0.1%|0101-0.1%|1010-0.1%|1000-0.0%|0010-0.0%|1011-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0100,1.95
99.4,2.16,15.09,15.19|15.33|15.49|15.65,True,0010,0000-0.2%|0001-0.2%|0110-0.1%|0111-0.1%|0011-0.1%|0101-0.1%|1010-0.1%|0010-0.1%|1000-0.0%|1011-0.0%|0100-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0010,1.95
99.4,2.16,15.70,15.79|15.95|16.09|16.23,True,1111,0000-0.2%|0011-0.2%|0001-0.2%|0110-0.1%|0111-0.1%|0101-0.1%|1010-0.1%|1000-0.0%|0100-0.0%|1011-0.0%|1111-0.0%|0010-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,1111,1.94
99.4,2.16,16.30,16.53|16.70|16.83,True,0000,0000-0.2%|0011-0.2%|0001-0.2%|0111-0.1%|0110-0.1%|0101-0.1%|1010-0.1%|1000-0.0%|0100-0.0%|1011-0.0%|0010-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,1.95
99.4,2.16,16.90,17.00|17.14|17.28,True,0101,0000-0.2%|0011-0.2%|0001-0.2%|0111-0.1%|0110-0.1%|0101-0.1%|1010-0.1%|1001-0.0%|0100-0.0%|1000-0.0%|1011-0.0%|0010-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0101,2.34
99.4,2.16,17.51,17.51|17.60|17.88|18.04,True,0001,0000-0.2%|0011-0.2%|0001-0.1%|0111-0.1%|0110-0.1%|1010-0.1%|0010-0.1%|1001-0.0%|0100-0.0%|1000-0.0%|1011-0.0%|0101-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0001,2.34
99.4,2.16,18.11,18.34|18.48|18.65,True,0111,0000-0.2%|0011-0.2%|0111-0.1%|0010-0.1%|0110-0.1%|0001-0.1%|1010-0.1%|1001-0.1%|0100-0.0%|1000-0.0%|1011-0.0%|0101-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0111,2.34
99.4,2.16,18.72,18.72|18.78|18.88|18.95|19.02|19.09|19.25,True,0111,0000-0.2%|0110-0.2%|0011-0.2%|0010-0.1%|0001-0.1%|1010-0.1%|1001-0.0%|1000-0.0%|0100-0.0%|1011-0.0%|0111-0.0%|0101-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0111,2.34
99.4,2.16,19.32,19.55|19.69|19.83,True,0101,0000-0.2%|0110-0.2%|0011-0.2%|0001-0.1%|0010-0.1%|1010-0.1%|1001-0.0%|1000-0.0%|1011-0.0%|0100-0.0%|0101-0.0%|1100-0.0%|0111-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0101,2.38
99.4,2.16,19.92,19.99|20.43,True,1000,0000-0.2%|0110-0.2%|0011-0.2%|0001-0.1%|0100-0.1%|0010-0.1%|1010-0.1%|1001-0.0%|1000-0.0%|1011-0.0%|0111-0.0%|0101-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,1000,2.38
99.4,2.16,20.53,20.87,True,0100,0000-0.2%|0110-0.2%|0011-0.2%|0010-0.1%|0001-0.1%|0100-0.1%|1010-0.1%|1001-0.0%|1011-0.0%|0111-0.0%|1000-0.0%|0101-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0100,2.37
99.4,2.16,21.13,21.15|21.34|21.50|21.62,True,1010,0000-0.2%|0110-0.2%|0011-0.2%|0010-0.1%|0001-0.1%|1010-0.1%|1001-0.0%|1111-0.0%|1011-0.0%|0111-0.0%|0100-0.0%|1000-0.0%|0101-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,1010,2.37
99.4,2.16,21.73,21.80|21.94|22.08|22.27,True,0011,0000-0.2%|0011-0.2%|0010-0.2%|0110-0.2%|0001-0.1%|1001-0.0%|1011-0.0%|1111-0.0%|0100-0.0%|1010-0.0%|0111-0.0%|1000-0.0%|0101-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0011,2.37
99.4,2.16,22.34,22.41|22.55|22.71|22.83,True,0100,0000-0.2%|0010-0.2%|0110-0.2%|0001-0.1%|0011-0.1%|1001-0.0%|1011-0.0%|0101-0.0%|1010-0.0%|0100-0.0%|1111-0.0%|0111-0.0%|1000-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0100,2.37
99.4,2.16,22.94,23.01|23.13|23.29|23.43,True,1001,0000-0.2%|0010-0.2%|0110-0.2%|0001-0.2%|0011-0.1%|1001-0.0%|1011-0.0%|0101-0.0%|1111-0.0%|1010-0.0%|1100-0.0%|0100-0.0%|1000-0.0%|0111-0.0%|1101-0.0%|1110-0.0%,1001,2.37
99.4,2.16,23.55,23.59|23.73|23.89|24.03,True,0001,0000-0.2%|0010-0.2%|0001-0.2%|0110-0.2%|0011-0.1%|0111-0.1%|1011-0.0%|1111-0.0%|1010-0.0%|0101-0.0%|0100-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0001,2.37
99.4,2.16,24.15,24.20|24.33|24.50|24.64,True,0101,0000-0.2%|0110-0.2%|0010-0.2%|0111-0.1%|0011-0.1%|0001-0.1%|1111-0.1%|0101-0.0%|1011-0.0%|1110-0.0%|1010-0.0%|0100-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1101-0.0%,0101,2.40
99.4,2.16,24.75,24.80|24.94|25.10|25.24,True,0000,0000-0.2%|0110-0.2%|0010-0.2%|0111-0.1%|0011-0.1%|0001-0.1%|1111-0.0%|1011-0.0%|1110-0.0%|0101-0.0%|1010-0.0%|0100-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1101-0.0%,0000,2.40
99.4,2.16,25.36,25.40|25.54|25.68|25.84,True,1111,0000-0.2%|0110-0.2%|0010-0.2%|0111-0.1%|0011-0.1%|0001-0.1%|1000-0.0%|1111-0.0%|1011-0.0%|0101-0.0%|1110-0.0%|0100-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|1101-0.0%,1111,2.40
99.4,2.16,25.96,26.01|26.15|26.28,True,0010,0000-0.2%|0110-0.2%|0010-0.2%|0111-0.1%|0001-0.1%|0011-0.1%|1000-0.0%|0100-0.0%|1011-0.0%|0101-0.0%|1110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|1101-0.0%|1111-0.0%,0010,2.40
99.4,2.16,26.56,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
99.4,2.16,27.17,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
99.4,2.16,27.77,28.24|28.31,True,0011,0000-0.2%|0011-0.1%|0110-0.1%|0111-0.1%|0100-0.1%|0001-0.1%|0010-0.1%|1010-0.1%|1000-0.0%|0101-0.0%|1011-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0011,2.44
99.4,2.16,28.37,28.82,True,0110,0000-0.2%|0110-0.2%|0111-0.1%|0001-0.1%|0100-0.1%|0010-0.1%|0011-0.1%|1010-0.1%|1001-0.0%|1000-0.0%|0101-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0110,2.43
99.4,2.16,28.98,29.00|29.44|29.58,True,0001,0000-0.2%|0001-0.2%|0111-0.1%|0011-0.1%|0100-0.1%|0110-0.1%|0010-0.1%|1010-0.1%|1001-0.0%|1000-0.0%|0101-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0001,2.53
99.4,2.16,29.58,29.74|30.05|30.14,True,1010,0000-0.2%|0111-0.1%|0110-0.1%|0011-0.1%|0001-0.1%|0100-0.1%|0101-0.1%|0010-0.1%|1010-0.1%|1001-0.0%|1000-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,1010,2.53
99.4,2.16,30.19,30.35|30.63,True,0101,0000-0.2%|0111-0.1%|0001-0.1%|0110-0.1%|0011-0.1%|0100-0.1%|0101-0.1%|0010-0.1%|1001-0.0%|1000-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0101,2.53
99.4,2.16,30.79,30.86|30.95|31.05|31.23,True,0000,0000-0.3%|0111-0.1%|0001-0.1%|0110-0.1%|0011-0.1%|0100-0.1%|0010-0.1%|1001-0.0%|1000-0.0%|1111-0.0%|1011-0.0%|0101-0.0%|1010-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0000,2.53
99.4,2.16,31.39,31.46|31.83,True,0110,0000-0.2%|0010-0.1%|0111-0.1%|0001-0.1%|0110-0.1%|0100-0.1%|0011-0.1%|0101-0.0%|1001-0.0%|1111-0.0%|1000-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0110,2.44
99.4,2.16,32.00,32.44,True,0001,0000-0.2%|0010-0.1%|0111-0.1%|0001-0.1%|0100-0.1%|0011-0.1%|0110-0.0%|1001-0.0%|0101-0.0%|1000-0.0%|1011-0.0%|1111-0.0%|1010-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0001,2.44
99.4,2.16,32.60,33.04,True,0000,0000-0.2%|0010-0.2%|0111-0.1%|0100-0.1%|0011-0.1%|0001-0.1%|0110-0.1%|1001-0.0%|1000-0.0%|0101-0.0%|1011-0.0%|1111-0.0%|1010-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0000,2.44
99.4,2.16,33.20,33.23|33.34|33.65|33.79,True,0010,0000-0.2%|0011-0.1%|0010-0.1%|0111-0.1%|0100-0.1%|0001-0.1%|0110-0.1%|1001-0.0%|0101-0.0%|1000-0.0%|1111-0.0%|1011-0.0%|1010-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0010,2.44
99.4,2.16,33.81,33.92|34.11|34.25,True,0010,0000-0.3%|0011-0.1%|0111-0.1%|0110-0.1%|0100-0.1%|0001-0.1%|0010-0.1%|1001-0.0%|0101-0.0%|1000-0.0%|1111-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0010,2.57
99.4,2.16,34.41,34.55|34.69|34.95,True,0000,0000-0.2%|0011-0.1%|0111-0.1%|0001-0.1%|0110-0.1%|0100-0.1%|1001-0.0%|0101-0.0%|1000-0.0%|1111-0.0%|1011-0.0%|0010-0.0%|1010-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0000,2.57
99.4,2.16,35.02,35.02|35.11|35.25|35.43,True,1000,0000-0.2%|0011-0.1%|0001-0.1%|0111-0.1%|0110-0.1%|0100-0.1%|1010-0.1%|1001-0.0%|1000-0.0%|0010-0.0%|0101-0.0%|1111-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,1000,2.57
99.4,2.16,35.62,35.76|35.85|36.04,True,0011,0000-0.2%|0011-0.1%|0111-0.1%|0001-0.1%|0110-0.1%|0101-0.1%|0100-0.1%|1010-0.1%|1001-0.0%|0010-0.0%|1111-0.0%|1000-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0011,2.57
99.4,2.16,36.22,36.27|36.62,True,1001,0000-0.3%|0111-0.1%|0110-0.1%|0001-0.1%|0101-0.1%|0100-0.1%|0011-0.1%|1010-0.1%|0010-0.0%|1001-0.0%|1111-0.0%|1000-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,1001,2.62
99.4,2.16,36.83,36.94|37.24|37.38,True,0000,0000-0.3%|0110-0.2%|0111-0.1%|0001-0.1%|0101-0.1%|0100-0.1%|0011-0.1%|1010-0.1%|0010-0.0%|1111-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0000,2.61
99.4,2.16,37.43,37.55|37.69|37.85|37.99,True,0110,0000-0.2%|0001-0.2%|0110-0.2%|0111-0.1%|0101-0.1%|0100-0.1%|0011-0.1%|1010-0.1%|0010-0.0%|1111-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0110,2.61
99.4,2.16,38.03,38.15|38.29|38.43|38.59,True,0100,0000-0.3%|0001-0.2%|0111-0.1%|0101-0.1%|0100-0.1%|0011-0.1%|0110-0.1%|1010-0.1%|0010-0.0%|1111-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0100,2.61
99.4,2.16,38.64,38.89|39.03|39.22,True,0000,0000-0.2%|0001-0.2%|0111-0.1%|0110-0.1%|0101-0.1%|0011-0.1%|0010-0.1%|1010-0.1%|1111-0.0%|1011-0.0%|1110-0.0%|0100-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1101-0.0%,0000,2.78
99.4,2.16,39.24,39.36|39.47|39.64|39.73,True,0010,0000-0.2%|0001-0.2%|0010-0.1%|0111-0.1%|0110-0.1%|0101-0.1%|1010-0.1%|0011-0.1%|1111-0.0%|1011-0.0%|0100-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0010,2.77
99.4,2.16,39.85,39.94|40.22,True,0110,0000-0.2%|0001-0.2%|0111-0.1%|0110-0.1%|0101-0.1%|0011-0.1%|1010-0.1%|0010-0.1%|1111-0.0%|1011-0.0%|0100-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0110,2.77
99.4,2.16,40.45,40.52|40.66|40.77|40.84,True,0111,0000-0.3%|0001-0.2%|0111-0.1%|0101-0.1%|1010-0.1%|0011-0.1%|0010-0.1%|0110-0.0%|1111-0.0%|1000-0.0%|1011-0.0%|0100-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0111,2.77
99.4,2.16,41.05,41.42,True,0011,0000-0.3%|0001-0.2%|0011-0.1%|0101-0.1%|0010-0.1%|1010-0.1%|0110-0.1%|0111-0.0%|1000-0.0%|0100-0.0%|1011-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0011,2.79
99.4,2.16,41.66,42.03|42.19,True,0000,0000-0.3%|0001-0.2%|0101-0.1%|0010-0.1%|1010-0.1%|0011-0.1%|0110-0.1%|0111-0.1%|1001-0.0%|1000-0.0%|0100-0.0%|1011-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,2.79
99.4,2.16,42.26,42.63,True,0000,0000-0.3%|0001-0.2%|0101-0.1%|0011-0.1%|0010-0.1%|1010-0.1%|0110-0.1%|0111-0.0%|1001-0.0%|1000-0.0%|0100-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,2.79
99.4,2.16,42.86,42.93|43.24|43.40,True,0101,0000-0.3%|0001-0.2%|0110-0.1%|0101-0.1%|0011-0.1%|0010-0.1%|1010-0.1%|0111-0.1%|1001-0.0%|1000-0.0%|0100-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0101,2.79
99.4,2.16,43.47,43.68|43.84,True,1010,0000-0.3%|0001-0.2%|0110-0.1%|0100-0.1%|0010-0.1%|0011-0.1%|1010-0.1%|0111-0.0%|1001-0.0%|1000-0.0%|1111-0.0%|1011-0.0%|0101-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,1010,2.82
99.4,2.16,44.07,44.12|44.61,True,0110,0000-0.3%|0001-0.2%|0110-0.1%|0100-0.1%|0010-0.1%|0011-0.1%|0111-0.0%|1001-0.0%|1000-0.0%|0101-0.0%|1111-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0110,2.82
99.4,2.16,44.68,44.74|45.02,True,0001,0000-0.3%|0001-0.2%|0010-0.1%|0100-0.1%|0011-0.1%|1001-0.0%|0111-0.0%|0110-0.0%|1000-0.0%|0101-0.0%|1111-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0001,2.82
99.4,2.16,45.28,45.63|45.74|45.81,True,0010,0000-0.3%|0010-0.1%|0001-0.1%|0110-0.1%|0100-0.1%|0011-0.1%|1001-0.0%|0111-0.0%|1000-0.0%|1111-0.0%|1011-0.0%|0101-0.0%|1010-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0010,2.82
99.4,2.16,45.88,46.23,True,0001,0000-0.3%|0111-0.1%|0001-0.1%|0110-0.1%|0100-0.1%|0011-0.1%|0010-0.1%|1001-0.1%|1000-0.0%|1011-0.0%|1111-0.0%|1010-0.0%|0101-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0001,2.85
99.4,2.16,46.49,46.56|46.83,True,0100,0000-0.2%|0011-0.1%|0111-0.1%|0110-0.1%|0100-0.1%|0010-0.1%|1001-0.1%|1000-0.0%|0001-0.0%|1011-0.0%|1111-0.0%|0101-0.0%|1010-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0100,2.85
99.4,2.16,47.09,47.44|47.67,True,0000,0000-0.2%|0011-0.2%|0111-0.1%|0110-0.1%|0010-0.1%|0001-0.1%|1001-0.1%|1000-0.0%|1011-0.0%|1111-0.0%|0101-0.0%|1010-0.0%|0100-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0000,2.85
99.4,2.16,47.69,47.74|47.88|48.04|48.20,True,0110,0000-0.2%|0011-0.2%|0111-0.1%|0110-0.1%|0010-0.1%|1001-0.1%|0001-0.1%|1000-0.0%|1011-0.0%|1010-0.0%|1111-0.0%|0101-0.0%|0100-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0110,2.85
99.4,2.16,48.30,48.48|48.65|48.85,True,0001,0000-0.3%|0011-0.1%|0111-0.1%|0101-0.1%|0010-0.1%|0001-0.1%|0110-0.1%|1001-0.0%|0100-0.0%|1000-0.0%|1111-0.0%|1011-0.0%|1010-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0001,3.19
99.4,2.16,48.90,48.95|49.09|49.23|49.39,True,0111,0000-0.3%|0011-0.1%|0111-0.1%|0101-0.1%|0010-0.1%|1010-0.1%|0110-0.1%|1001-0.0%|0100-0.0%|1000-0.0%|0001-0.0%|1111-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0111,3.19
