# ML Generation Strategy,Weighted Multinomial Probability Sampling
# Graph Search Strategy,"Exhaustive Sequence Evaluation (Math computes all 16 states natively, no Beam Search needed)"
# Temperature,1.8
# Top-P,0.9
# Min-P,0.01
# Top-K,None
# Repetition Penalty,"Dynamic Scale Matrix (1.0 + N*0.5, Last-Beat Multiplier 1.1x)"
global_bpm,song_duration_minutes,beat_time_sec,onset_timestamps_in_beat,onset_detected,selected_step,step_probabilities,final_step_selection,time_taken_sec
152.0,2.16,6.71,6.85|7.04,True,0101,0000-10.6%|0001-3.9%|0010-3.9%|0100-3.9%|1000-4.3%|0011-7.0%|0101-7.2%|0110-17.8%|1001-0.0%|1010-6.6%|1100-0.0%|0111-20.1%|1011-0.0%|1101-0.0%|1110-8.6%|1111-6.0%,0101,2.12
152.0,2.16,7.11,7.15|7.24|7.45,True,0000,0000-10.0%|0001-3.5%|0010-3.7%|0100-3.7%|1000-4.1%|0011-7.1%|0101-0.0%|0110-15.9%|1001-0.0%|1010-6.1%|1100-3.7%|0111-28.3%|1011-0.0%|1101-0.0%|1110-8.1%|1111-5.7%,0000,2.12
152.0,2.16,7.50,7.64,True,1110,0000-10.1%|0001-3.4%|0010-3.9%|0100-3.4%|1000-3.8%|0011-6.9%|0101-0.0%|0110-15.9%|1001-0.0%|1010-5.7%|1100-3.4%|0111-24.4%|1011-0.0%|1101-0.0%|1110-7.5%|1111-11.6%,1110,2.13
152.0,2.16,7.89,8.03|8.15|8.24,True,0110,0000-9.1%|0001-7.2%|0010-3.4%|0100-0.0%|1000-6.0%|0011-6.0%|0101-0.0%|0110-14.8%|1001-3.4%|1010-7.4%|1100-4.3%|0111-18.7%|1011-3.6%|1101-3.5%|1110-0.0%|1111-12.5%,0110,2.20
152.0,2.16,8.29,8.43|8.64,True,0100,0000-9.6%|0001-7.4%|0010-3.7%|0100-8.1%|1000-5.3%|0011-6.6%|0101-0.0%|0110-9.7%|1001-0.0%|1010-7.0%|1100-4.1%|0111-19.4%|1011-0.0%|1101-3.5%|1110-3.5%|1111-12.2%,0100,2.21
152.0,2.16,8.68,8.75|8.85|9.06,True,0001,0000-9.6%|0001-7.7%|0010-3.7%|0100-0.0%|1000-5.0%|0011-6.6%|0101-0.0%|0110-11.3%|1001-0.0%|1010-6.6%|1100-3.9%|0111-27.8%|1011-0.0%|1101-3.3%|1110-3.2%|1111-11.5%,0001,2.21
152.0,2.16,9.08,9.24,True,0001,0000-10.1%|0001-3.1%|0010-3.9%|0100-3.1%|1000-4.9%|0011-6.8%|0101-0.0%|0110-16.7%|1001-0.0%|1010-6.3%|1100-3.7%|0111-27.5%|1011-0.0%|1101-3.1%|1110-0.0%|1111-10.8%,0001,2.21
152.0,2.16,9.47,9.64|9.75|9.85,True,0111,0000-9.1%|0001-0.0%|0010-3.5%|0100-3.1%|1000-4.7%|0011-6.0%|0101-0.0%|0110-15.9%|1001-0.0%|1010-8.1%|1100-3.6%|0111-24.8%|1011-3.7%|1101-3.3%|1110-3.4%|1111-10.8%,0111,2.25
152.0,2.16,9.87,10.03|10.24,True,0110,0000-9.7%|0001-3.7%|0010-3.8%|0100-0.0%|1000-4.2%|0011-6.7%|0101-0.0%|0110-19.0%|1001-0.0%|1010-7.9%|1100-3.5%|0111-15.6%|1011-8.7%|1101-3.4%|1110-3.3%|1111-10.6%,0110,2.26
152.0,2.16,10.26,10.36|10.45|10.63,True,1111,0000-9.6%|0001-3.4%|0010-4.3%|0100-0.0%|1000-4.8%|0011-7.0%|0101-7.7%|0110-10.1%|1001-0.0%|1010-8.7%|1100-0.0%|0111-16.9%|1011-9.9%|1101-3.4%|1110-3.4%|1111-10.7%,1111,2.26
152.0,2.16,10.66,10.84,True,0101,0000-10.7%|0001-3.8%|0010-4.3%|0100-0.0%|1000-5.1%|0011-7.0%|0101-7.8%|0110-12.4%|1001-0.0%|1010-9.4%|1100-0.0%|0111-17.3%|1011-10.8%|1101-3.6%|1110-3.7%|1111-4.1%,0101,2.26
152.0,2.16,11.05,11.24|11.35,True,1101,0000-9.2%|0001-0.0%|0010-0.0%|0100-3.5%|1000-5.0%|0011-5.4%|0101-0.0%|0110-9.9%|1001-0.0%|1010-8.2%|1100-5.6%|0111-18.1%|1011-9.4%|1101-5.3%|1110-12.5%|1111-8.0%,1101,2.35
152.0,2.16,11.45,11.45|11.63|11.84,True,0110,0000-9.2%|0001-0.0%|0010-3.5%|0100-3.4%|1000-4.2%|0011-5.7%|0101-0.0%|0110-16.1%|1001-0.0%|1010-7.3%|1100-4.8%|0111-18.3%|1011-8.6%|1101-0.0%|1110-11.6%|1111-7.3%,0110,2.35
152.0,2.16,11.84,11.96|12.05,True,1000,0000-9.8%|0001-0.0%|0010-3.4%|0100-8.6%|1000-4.3%|0011-5.8%|0101-0.0%|0110-8.7%|1001-0.0%|1010-7.3%|1100-5.1%|0111-19.1%|1011-8.7%|1101-0.0%|1110-11.7%|1111-7.5%,1000,2.35
152.0,2.16,12.24,12.24|12.33|12.45|12.54,True,1110,0000-9.8%|0001-5.4%|0010-3.7%|0100-8.5%|1000-0.0%|0011-5.9%|0101-0.0%|0110-11.0%|1001-0.0%|1010-7.3%|1100-4.3%|0111-19.0%|1011-8.6%|1101-0.0%|1110-10.3%|1111-6.1%,1110,2.35
152.0,2.16,12.63,12.65|12.75|12.84,True,0110,0000-10.3%|0001-13.3%|0010-0.0%|0100-8.0%|1000-0.0%|0011-5.1%|0101-0.0%|0110-9.2%|1001-3.5%|1010-8.5%|1100-4.6%|0111-17.4%|1011-9.4%|1101-0.0%|1110-4.0%|1111-6.7%,0110,2.60
152.0,2.16,13.03,13.05|13.24,True,1100,0000-10.4%|0001-13.2%|0010-3.4%|0100-7.9%|1000-0.0%|0011-5.4%|0101-0.0%|0110-5.3%|1001-0.0%|1010-7.5%|1100-4.0%|0111-24.7%|1011-8.4%|1101-0.0%|1110-4.3%|1111-5.6%,1100,2.60
152.0,2.16,13.42,13.44|13.72,True,0000,0000-10.5%|0001-13.4%|0010-3.3%|0100-7.9%|1000-0.0%|0011-5.4%|0101-0.0%|0110-10.4%|1001-0.0%|1010-6.9%|1100-0.0%|0111-25.6%|1011-7.8%|1101-0.0%|1110-3.8%|1111-5.1%,0000,2.60
152.0,2.16,13.82,13.84|13.93|14.05,True,0110,0000-10.1%|0001-12.6%|0010-3.2%|0100-7.5%|1000-0.0%|0011-5.1%|0101-0.0%|0110-9.9%|1001-0.0%|1010-6.3%|1100-0.0%|0111-24.0%|1011-7.1%|1101-0.0%|1110-3.5%|1111-10.7%,0110,2.60
152.0,2.16,14.21,14.23|14.44,True,0001,0000-9.4%|0001-12.9%|0010-0.0%|0100-8.7%|1000-0.0%|0011-0.0%|0101-6.6%|0110-6.7%|1001-3.8%|1010-5.7%|1100-0.0%|0111-24.1%|1011-7.1%|1101-0.0%|1110-4.5%|1111-10.6%,0001,2.64
152.0,2.16,14.61,14.84,True,0111,0000-9.9%|0001-5.2%|0010-0.0%|0100-9.0%|1000-0.0%|0011-4.0%|0101-6.9%|0110-9.4%|1001-0.0%|1010-5.9%|1100-0.0%|0111-23.7%|1011-7.2%|1101-4.3%|1110-4.3%|1111-10.2%,0111,2.64
152.0,2.16,15.00,15.05,True,0101,0000-10.2%|0001-6.9%|0010-0.0%|0100-9.7%|1000-0.0%|0011-4.6%|0101-7.4%|0110-14.3%|1001-0.0%|1010-6.1%|1100-0.0%|0111-15.8%|1011-7.4%|1101-4.1%|1110-3.9%|1111-9.7%,0101,2.64
152.0,2.16,15.39,15.42|15.53|15.63,True,0111,0000-10.5%|0001-6.8%|0010-0.0%|0100-9.6%|1000-5.6%|0011-4.6%|0101-0.0%|0110-14.6%|1001-0.0%|1010-5.8%|1100-0.0%|0111-17.6%|1011-7.0%|1101-4.1%|1110-3.9%|1111-9.8%,0111,2.64
152.0,2.16,15.79,15.84|16.04,True,1011,0000-9.6%|0001-8.7%|0010-0.0%|0100-7.9%|1000-5.7%|0011-4.5%|0101-0.0%|0110-8.8%|1001-0.0%|1010-6.8%|1100-0.0%|0111-13.3%|1011-8.3%|1101-4.6%|1110-8.8%|1111-12.9%,1011,2.67
152.0,2.16,16.18,16.25|16.44,True,0111,0000-9.9%|0001-8.1%|0010-3.3%|0100-7.6%|1000-5.0%|0011-5.1%|0101-0.0%|0110-15.2%|1001-0.0%|1010-6.4%|1100-0.0%|0111-14.0%|1011-0.0%|1101-4.4%|1110-8.7%|1111-12.4%,0111,2.67
152.0,2.16,16.58,16.65|16.93,True,0110,0000-10.2%|0001-8.6%|0010-3.2%|0100-7.9%|1000-5.1%|0011-5.0%|0101-0.0%|0110-14.8%|1001-0.0%|1010-6.4%|1100-4.5%|0111-8.6%|1011-0.0%|1101-4.9%|1110-8.6%|1111-12.4%,0110,2.67
152.0,2.16,16.97,17.04|17.14|17.23,True,1000,0000-11.1%|0001-9.3%|0010-3.4%|0100-8.5%|1000-5.1%|0011-5.2%|0101-0.0%|0110-8.7%|1001-0.0%|1010-6.6%|1100-4.4%|0111-11.3%|1011-0.0%|1101-4.9%|1110-8.8%|1111-12.8%,1000,2.67
152.0,2.16,17.37,17.44|17.65|17.74,True,1110,0000-12.7%|0001-10.7%|0010-3.4%|0100-8.9%|1000-0.0%|0011-4.9%|0101-0.0%|0110-14.2%|1001-0.0%|1010-7.3%|1100-4.0%|0111-9.3%|1011-0.0%|1101-4.4%|1110-9.1%|1111-11.2%,1110,2.71
152.0,2.16,17.76,17.86|18.04,True,0111,0000-12.7%|0001-18.7%|0010-3.6%|0100-8.7%|1000-0.0%|0011-5.1%|0101-0.0%|0110-14.7%|1001-0.0%|1010-7.0%|1100-3.7%|0111-8.3%|1011-2.8%|1101-4.2%|1110-0.0%|1111-10.5%,0111,2.71
152.0,2.16,18.16,18.16|18.25|18.44|18.55,True,0000,0000-13.2%|0001-19.2%|0010-3.9%|0100-8.6%|1000-0.0%|0011-5.6%|0101-0.0%|0110-14.8%|1001-0.0%|1010-6.8%|1100-3.5%|0111-7.4%|1011-0.0%|1101-4.0%|1110-3.0%|1111-10.0%,0000,2.71
152.0,2.16,18.55,18.65|18.83,True,1010,0000-12.3%|0001-17.3%|0010-3.7%|0100-7.9%|1000-0.0%|0011-5.2%|0101-6.9%|0110-13.6%|1001-0.0%|1010-6.8%|1100-3.7%|0111-8.2%|1011-0.0%|1101-4.0%|1110-0.0%|1111-10.5%,1010,2.71
152.0,2.16,18.95,18.95|19.04|19.23,True,0111,0000-9.6%|0001-13.7%|0010-0.0%|0100-6.9%|1000-0.0%|0011-4.1%|0101-6.1%|0110-11.0%|1001-3.9%|1010-0.0%|1100-4.3%|0111-10.7%|1011-5.6%|1101-4.7%|1110-5.2%|1111-14.3%,0111,2.97
152.0,2.16,19.34,19.64,True,0000,0000-9.9%|0001-13.8%|0010-0.0%|0100-6.9%|1000-0.0%|0011-4.2%|0101-6.1%|0110-12.4%|1001-0.0%|1010-4.0%|1100-3.9%|0111-5.8%|1011-10.8%|1101-4.3%|1110-4.7%|1111-13.1%,0000,2.97
152.0,2.16,19.74,19.85|20.13,True,1111,0000-9.5%|0001-13.5%|0010-0.0%|0100-6.8%|1000-0.0%|0011-4.1%|0101-6.1%|0110-11.7%|1001-0.0%|1010-3.7%|1100-3.7%|0111-10.6%|1011-10.1%|1101-4.1%|1110-4.2%|1111-11.9%,1111,2.97
152.0,2.16,20.13,20.25|20.34|20.43,True,0110,0000-9.7%|0001-12.8%|0010-3.7%|0100-6.9%|1000-0.0%|0011-5.2%|0101-6.0%|0110-19.7%|1001-0.0%|1010-3.5%|1100-0.0%|0111-10.8%|1011-9.5%|1101-3.8%|1110-4.1%|1111-4.4%,0110,2.97
152.0,2.16,20.53,20.64|20.83,True,0001,0000-9.3%|0001-14.8%|0010-0.0%|0100-6.8%|1000-6.6%|0011-0.0%|0101-6.4%|0110-9.3%|1001-0.0%|1010-3.6%|1100-4.3%|0111-12.4%|1011-9.6%|1101-4.5%|1110-5.2%|1111-7.2%,0001,2.96
152.0,2.16,20.92,21.25,True,0110,0000-10.4%|0001-7.2%|0010-0.0%|0100-7.3%|1000-6.1%|0011-0.0%|0101-6.8%|0110-12.6%|1001-0.0%|1010-3.5%|1100-3.9%|0111-11.9%|1011-9.4%|1101-4.2%|1110-10.7%|1111-6.0%,0110,2.96
152.0,2.16,21.32,21.43|21.64,True,0001,0000-10.0%|0001-8.4%|0010-0.0%|0100-7.2%|1000-5.3%|0011-3.3%|0101-6.9%|0110-6.2%|1001-0.0%|1010-0.0%|1100-4.0%|0111-19.2%|1011-8.1%|1101-4.4%|1110-10.7%|1111-6.3%,0001,2.96
152.0,2.16,21.71,21.83|21.92|22.04,True,0110,0000-10.5%|0001-3.4%|0010-0.0%|0100-7.6%|1000-5.7%|0011-3.3%|0101-6.9%|0110-7.6%|1001-0.0%|1010-0.0%|1100-4.4%|0111-18.4%|1011-8.6%|1101-4.7%|1110-11.8%|1111-7.1%,0110,2.96
152.0,2.16,22.11,22.24|22.43,True,0111,0000-9.9%|0001-5.4%|0010-0.0%|0100-7.6%|1000-6.4%|0011-3.8%|0101-6.2%|0110-4.3%|1001-0.0%|1010-8.6%|1100-0.0%|0111-18.8%|1011-9.8%|1101-4.3%|1110-9.5%|1111-5.3%,0111,2.95
152.0,2.16,22.50,22.64|22.85,True,0000,0000-10.9%|0001-5.7%|0010-0.0%|0100-8.0%|1000-6.1%|0011-4.0%|0101-6.8%|0110-6.7%|1001-0.0%|1010-8.8%|1100-0.0%|0111-15.5%|1011-9.4%|1101-4.3%|1110-9.4%|1111-4.5%,0000,2.95
152.0,2.16,22.89,23.03|23.24,True,0111,0000-10.6%|0001-6.1%|0010-0.0%|0100-8.2%|1000-5.7%|0011-4.0%|0101-6.9%|0110-6.7%|1001-0.0%|1010-8.0%|1100-0.0%|0111-18.4%|1011-8.8%|1101-4.0%|1110-8.5%|1111-4.1%,0111,2.95
152.0,2.16,23.29,23.34|23.45|23.52|23.64,True,1110,0000-10.9%|0001-5.6%|0010-0.0%|0100-8.2%|1000-5.8%|0011-4.1%|0101-6.8%|0110-6.7%|1001-0.0%|1010-8.1%|1100-0.0%|0111-10.6%|1011-8.8%|1101-4.3%|1110-9.1%|1111-10.9%,1110,2.95
152.0,2.16,23.68,23.85,True,1011,0000-13.8%|0001-10.5%|0010-0.0%|0100-8.1%|1000-5.4%|0011-4.2%|0101-5.8%|0110-8.2%|1001-0.0%|1010-6.6%|1100-3.1%|0111-17.4%|1011-7.7%|1101-0.0%|1110-0.0%|1111-9.1%,1011,3.00
152.0,2.16,24.08,24.31|24.40,True,1000,0000-14.1%|0001-16.6%|0010-0.0%|0100-8.1%|1000-5.1%|0011-4.3%|0101-5.9%|0110-8.7%|1001-0.0%|1010-6.4%|1100-2.9%|0111-16.6%|1011-0.0%|1101-2.8%|1110-0.0%|1111-8.5%,1000,3.00
152.0,2.16,24.47,24.61|24.82,True,1100,0000-13.6%|0001-16.1%|0010-0.0%|0100-8.3%|1000-0.0%|0011-4.2%|0101-5.9%|0110-14.3%|1001-0.0%|1010-6.2%|1100-2.9%|0111-17.6%|1011-0.0%|1101-2.7%|1110-0.0%|1111-8.3%,1100,3.00
152.0,2.16,24.87,25.05|25.19,True,0001,0000-12.7%|0001-22.7%|0010-0.0%|0100-7.6%|1000-0.0%|0011-3.8%|0101-5.4%|0110-13.1%|1001-0.0%|1010-6.1%|1100-0.0%|0111-15.1%|1011-0.0%|1101-2.7%|1110-2.6%|1111-8.3%,0001,3.00
152.0,2.16,25.26,25.63,True,0011,0000-8.8%|0001-7.4%|0010-0.0%|0100-7.3%|1000-0.0%|0011-2.8%|0101-5.7%|0110-40.1%|1001-0.0%|1010-7.9%|1100-0.0%|0111-7.6%|1011-0.0%|1101-0.0%|1110-4.1%|1111-8.3%,0011,3.12
152.0,2.16,25.66,26.05,True,1010,0000-8.7%|0001-8.6%|0010-0.0%|0100-6.9%|1000-0.0%|0011-0.0%|0101-5.4%|0110-41.8%|1001-0.0%|1010-6.9%|1100-0.0%|0111-11.8%|1011-0.0%|1101-0.0%|1110-3.2%|1111-6.8%,1010,3.13
152.0,2.16,26.05,26.24|26.35,True,0001,0000-9.7%|0001-10.5%|0010-0.0%|0100-7.7%|1000-0.0%|0011-0.0%|0101-6.2%|0110-42.4%|1001-0.0%|1010-0.0%|1100-0.0%|0111-14.2%|1011-0.0%|1101-0.0%|1110-2.7%|1111-6.6%,0001,3.12
152.0,2.16,26.45,26.66|26.84,True,0111,0000-9.1%|0001-3.6%|0010-0.0%|0100-8.3%|1000-0.0%|0011-0.0%|0101-6.3%|0110-39.6%|1001-0.0%|1010-0.0%|1100-0.0%|0111-22.6%|1011-0.0%|1101-0.0%|1110-3.3%|1111-7.2%,0111,3.12
152.0,2.16,26.84,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
152.0,2.16,27.24,27.24|27.35|27.47|27.63,True,0000,0000-7.8%|0001-6.6%|0010-3.3%|0100-8.8%|1000-0.0%|0011-0.0%|0101-8.4%|0110-37.2%|1001-0.0%|1010-0.0%|1100-0.0%|0111-16.9%|1011-0.0%|1101-0.0%|1110-4.9%|1111-6.1%,0000,3.00
152.0,2.16,27.63,27.84,True,0000,0000-7.3%|0001-6.3%|0010-3.1%|0100-8.1%|1000-0.0%|0011-0.0%|0101-7.8%|0110-40.4%|1001-0.0%|1010-0.0%|1100-0.0%|0111-17.0%|1011-0.0%|1101-0.0%|1110-4.5%|1111-5.6%,0000,3.00
152.0,2.16,28.03,28.17|28.28|28.42,True,0010,0000-7.7%|0001-6.1%|0010-3.3%|0100-10.4%|1000-0.0%|0011-0.0%|0101-9.4%|0110-35.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-15.8%|1011-2.6%|1101-0.0%|1110-4.2%|1111-5.1%,0010,3.00
152.0,2.16,28.42,28.65,True,0100,0000-9.7%|0001-7.3%|0010-0.0%|0100-12.1%|1000-3.1%|0011-0.0%|0101-9.0%|0110-24.7%|1001-0.0%|1010-0.0%|1100-0.0%|0111-11.3%|1011-6.2%|1101-3.2%|1110-7.4%|1111-6.0%,0100,3.00
152.0,2.16,28.82,28.84|29.07,True,0110,0000-10.9%|0001-8.2%|0010-0.0%|0100-5.3%|1000-3.0%|0011-6.2%|0101-10.1%|0110-26.5%|1001-0.0%|1010-0.0%|1100-0.0%|0111-11.8%|1011-5.9%|1101-0.0%|1110-6.7%|1111-5.5%,0110,3.00
152.0,2.16,29.21,29.26|29.44|29.56,True,1010,0000-10.8%|0001-8.3%|0010-0.0%|0100-7.4%|1000-0.0%|0011-6.0%|0101-10.5%|0110-18.1%|1001-0.0%|1010-4.7%|1100-0.0%|0111-13.3%|1011-5.8%|1101-3.0%|1110-6.6%|1111-5.5%,1010,3.00
152.0,2.16,29.61,29.86,True,0001,0000-10.4%|0001-14.3%|0010-0.0%|0100-7.9%|1000-0.0%|0011-5.6%|0101-10.0%|0110-18.6%|1001-0.0%|1010-0.0%|1100-0.0%|0111-11.6%|1011-5.9%|1101-3.0%|1110-6.9%|1111-5.7%,0001,3.00
152.0,2.16,30.00,30.05,True,0011,0000-9.7%|0001-8.1%|0010-0.0%|0100-0.0%|1000-0.0%|0011-8.4%|0101-9.1%|0110-13.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-21.7%|1011-10.5%|1101-3.2%|1110-7.9%|1111-8.5%,0011,3.00
152.0,2.16,30.39,30.42|30.63,True,0111,0000-10.7%|0001-10.6%|0010-0.0%|0100-0.0%|1000-0.0%|0011-3.0%|0101-9.7%|0110-14.2%|1001-0.0%|1010-0.0%|1100-0.0%|0111-23.0%|1011-9.9%|1101-3.0%|1110-7.6%|1111-8.2%,0111,3.00
152.0,2.16,30.79,30.84|31.02,True,0011,0000-11.8%|0001-12.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-4.2%|0101-11.2%|0110-16.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-15.0%|1011-10.2%|1101-3.2%|1110-7.9%|1111-8.4%,0011,3.00
152.0,2.16,31.18,31.25|31.44,True,1110,0000-11.8%|0001-11.0%|0010-0.0%|0100-0.0%|1000-2.4%|0011-0.0%|0101-10.2%|0110-17.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-17.7%|1011-9.5%|1101-3.1%|1110-8.3%|1111-8.8%,1110,3.00
152.0,2.16,31.58,31.63|31.83,True,0111,0000-7.0%|0001-10.8%|0010-5.3%|0100-0.0%|1000-0.0%|0011-0.0%|0101-7.9%|0110-27.2%|1001-0.0%|1010-0.0%|1100-4.0%|0111-13.5%|1011-4.1%|1101-4.7%|1110-4.2%|1111-11.3%,0111,3.01
152.0,2.16,31.97,32.02,True,1111,0000-7.9%|0001-12.2%|0010-5.8%|0100-7.6%|1000-0.0%|0011-0.0%|0101-8.9%|0110-30.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-7.2%|1011-3.5%|1101-3.9%|1110-3.9%|1111-9.2%,1111,3.00
152.0,2.16,32.37,32.44|32.65|32.76,True,0001,0000-7.7%|0001-12.4%|0010-5.8%|0100-7.6%|1000-0.0%|0011-0.0%|0101-8.8%|0110-40.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-9.1%|1011-2.9%|1101-3.0%|1110-2.6%|1111-0.0%,0001,3.00
152.0,2.16,32.76,33.07,True,1010,0000-8.1%|0001-5.5%|0010-5.8%|0100-7.8%|1000-0.0%|0011-0.0%|0101-8.8%|0110-39.1%|1001-0.0%|1010-3.4%|1100-2.9%|0111-8.8%|1011-3.3%|1101-3.4%|1110-3.2%|1111-0.0%,1010,3.01
