# ML Generation Strategy,Weighted Multinomial Probability Sampling
# Graph Search Strategy,Exhaustive Sequence Evaluation via AudioFlamingo3 loss
# Temperature,1.8
# Top-P,0.9
# Min-P,0.01
# Top-K,None
# Repetition Penalty,"Dynamic Scale Matrix (1.0 + N*0.5, Last-Beat Multiplier 1.1x)"
global_bpm,song_duration_minutes,beat_time_sec,onset_timestamps_in_beat,onset_detected,selected_step,step_probabilities,final_step_selection,time_taken_sec
143.6,2.17,12.12,12.14|12.38|12.47,True,0000,0000-0.3%|0110-0.1%|0010-0.1%|0100-0.1%|0001-0.1%|0101-0.1%|0011-0.1%|1011-0.1%|1010-0.0%|1111-0.0%|0111-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0000,1.96
143.6,2.17,12.54,12.59|12.68|12.79,True,0000,0000-0.3%|0001-0.1%|0110-0.1%|0010-0.1%|0100-0.1%|0101-0.1%|0011-0.1%|1011-0.0%|1111-0.0%|1010-0.0%|1110-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|0111-0.0%|1101-0.0%,0000,1.96
143.6,2.17,12.96,13.00|13.10,True,0110,0000-0.3%|0001-0.1%|0010-0.1%|0110-0.1%|0111-0.1%|0100-0.1%|0101-0.1%|0011-0.1%|1011-0.0%|1111-0.0%|1010-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0110,1.96
143.6,2.17,13.37,13.40|13.51,True,0000,0000-0.3%|0001-0.1%|0010-0.1%|0111-0.1%|0100-0.1%|0101-0.1%|1000-0.1%|0011-0.1%|1011-0.1%|1010-0.0%|0110-0.0%|1111-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0000,2.35
143.6,2.17,13.79,13.82,True,0111,0001-0.1%|0110-0.1%|0010-0.1%|0111-0.1%|0100-0.1%|0101-0.1%|1000-0.1%|1010-0.1%|1011-0.1%|0000-0.1%|0011-0.1%|1111-0.1%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0111,2.35
143.6,2.17,14.21,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
143.6,2.17,14.63,14.81,True,1000,0001-0.2%|0110-0.1%|0010-0.1%|0100-0.1%|0101-0.1%|0000-0.1%|1000-0.1%|0011-0.1%|1011-0.1%|1010-0.1%|1111-0.1%|1110-0.0%|1001-0.0%|1100-0.0%|0111-0.0%|1101-0.0%,1000,2.35
143.6,2.17,15.05,15.26,True,0010,0001-0.2%|1010-0.1%|0010-0.1%|0110-0.1%|0000-0.1%|0100-0.1%|0101-0.1%|0011-0.1%|1111-0.1%|1011-0.1%|1110-0.0%|1000-0.0%|1001-0.0%|1100-0.0%|0111-0.0%|1101-0.0%,0010,2.38
143.6,2.17,15.46,15.60|15.88,True,1110,0001-0.2%|1010-0.1%|0110-0.1%|0100-0.1%|0000-0.1%|0101-0.1%|0011-0.1%|1011-0.1%|1111-0.1%|1001-0.1%|1110-0.0%|0010-0.0%|1000-0.0%|1100-0.0%|0111-0.0%|1101-0.0%,1110,2.38
143.6,2.17,15.88,16.07,True,0000,0000-0.3%|0001-0.2%|1010-0.1%|0110-0.1%|0100-0.1%|0101-0.1%|0011-0.1%|1001-0.0%|1011-0.0%|1111-0.0%|0010-0.0%|1000-0.0%|1100-0.0%|0111-0.0%|1101-0.0%|1110-0.0%,0000,2.38
143.6,2.17,16.30,16.46,True,0100,0000-0.3%|0001-0.2%|1010-0.1%|0110-0.1%|0100-0.1%|0101-0.1%|0011-0.1%|1011-0.0%|1001-0.0%|1111-0.0%|0010-0.0%|1000-0.0%|1100-0.0%|0111-0.0%|1101-0.0%|1110-0.0%,0100,2.37
143.6,2.17,16.72,16.79|17.09,True,0000,0000-0.3%|0001-0.2%|0110-0.2%|1010-0.1%|0101-0.1%|0011-0.1%|1111-0.0%|1011-0.0%|0010-0.0%|1001-0.0%|0100-0.0%|1000-0.0%|1100-0.0%|0111-0.0%|1101-0.0%|1110-0.0%,0000,2.28
143.6,2.17,17.14,17.30,True,0000,0000-0.3%|0001-0.2%|0110-0.2%|1010-0.1%|0101-0.1%|0011-0.1%|1111-0.0%|1011-0.0%|0010-0.0%|1001-0.0%|0100-0.0%|1000-0.0%|1100-0.0%|0111-0.0%|1101-0.0%|1110-0.0%,0000,2.29
143.6,2.17,17.55,17.72|17.90,True,0010,0001-0.2%|0110-0.2%|0111-0.1%|1010-0.1%|0000-0.1%|0101-0.1%|0011-0.1%|1111-0.1%|1011-0.0%|1001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0010,2.29
143.6,2.17,17.97,18.20|18.32,True,0000,0000-0.3%|0001-0.2%|0110-0.2%|1010-0.1%|0111-0.1%|0101-0.1%|0011-0.1%|1111-0.0%|1011-0.0%|1001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0000,2.29
143.6,2.17,18.39,18.44|18.53|18.72,True,0111,0001-0.3%|0110-0.2%|0000-0.1%|1010-0.1%|0111-0.1%|0011-0.1%|0101-0.1%|1000-0.0%|1111-0.0%|1001-0.0%|1011-0.0%|0010-0.0%|0100-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0111,2.40
143.6,2.17,18.81,18.92,True,0001,0001-0.3%|0110-0.2%|0000-0.1%|1010-0.1%|0011-0.1%|0101-0.1%|0010-0.1%|1000-0.1%|1111-0.0%|1011-0.0%|1001-0.0%|0100-0.0%|1100-0.0%|0111-0.0%|1101-0.0%|1110-0.0%,0001,2.40
143.6,2.17,19.23,19.25|19.55,True,0110,0110-0.2%|0001-0.2%|0000-0.1%|1010-0.1%|1000-0.1%|0101-0.1%|0011-0.1%|0010-0.1%|1111-0.1%|1001-0.0%|1011-0.0%|1110-0.0%|0100-0.0%|1100-0.0%|0111-0.0%|1101-0.0%,0110,2.40
143.6,2.17,19.64,19.76|19.88|19.97,True,0001,0000-0.3%|0001-0.2%|1010-0.1%|0110-0.1%|0011-0.1%|0101-0.1%|1000-0.0%|0010-0.0%|1111-0.0%|1001-0.0%|1011-0.0%|1110-0.0%|0100-0.0%|1100-0.0%|0111-0.0%|1101-0.0%,0001,2.40
143.6,2.17,20.06,20.18|20.39,True,0001,0000-0.3%|0110-0.1%|0100-0.1%|0001-0.1%|1010-0.1%|0101-0.1%|0011-0.1%|0010-0.0%|1111-0.0%|1000-0.0%|0111-0.0%|1011-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0001,2.50
143.6,2.17,20.48,20.60,True,0100,0000-0.3%|0110-0.1%|0100-0.1%|1010-0.1%|0101-0.1%|0011-0.1%|0001-0.1%|0010-0.0%|1000-0.0%|1111-0.0%|0111-0.0%|1011-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0100,2.50
143.6,2.17,20.90,20.90|21.20,True,0000,0000-0.3%|0110-0.1%|1010-0.1%|0101-0.1%|0001-0.1%|0011-0.1%|1000-0.0%|1111-0.0%|0010-0.0%|1011-0.0%|0111-0.0%|1001-0.0%|0100-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0000,2.50
143.6,2.17,21.32,21.50|21.62,True,1000,0000-0.3%|0110-0.1%|0010-0.1%|1010-0.1%|0001-0.1%|0101-0.1%|0011-0.1%|1000-0.0%|1111-0.0%|1011-0.0%|0111-0.0%|1001-0.0%|0100-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,1000,2.50
143.6,2.17,21.73,22.01,True,1110,0000-0.3%|0110-0.1%|0010-0.1%|1010-0.1%|0001-0.1%|0101-0.1%|0011-0.1%|1111-0.0%|1001-0.0%|1011-0.0%|0100-0.0%|1110-0.0%|1000-0.0%|1100-0.0%|0111-0.0%|1101-0.0%,1110,2.53
143.6,2.17,22.15,22.22|22.52,True,0111,0000-0.3%|0110-0.1%|0010-0.1%|0111-0.1%|1010-0.1%|0001-0.1%|0101-0.1%|0011-0.1%|1001-0.0%|1111-0.0%|1011-0.0%|0100-0.0%|1000-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0111,2.53
143.6,2.17,22.57,22.83|22.96,True,0010,0000-0.3%|0001-0.1%|0110-0.1%|0010-0.1%|1010-0.1%|0101-0.1%|0011-0.1%|1001-0.0%|1111-0.0%|1011-0.0%|0100-0.0%|1000-0.0%|1100-0.0%|0111-0.0%|1101-0.0%|1110-0.0%,0010,2.53
143.6,2.17,22.99,23.03|23.17|23.36,True,0000,0000-0.3%|0110-0.2%|0001-0.1%|1010-0.1%|0101-0.1%|0011-0.1%|1001-0.0%|1111-0.0%|1011-0.0%|0100-0.0%|0111-0.0%|0010-0.0%|1000-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0000,2.53
143.6,2.17,23.41,23.66,True,0001,0000-0.3%|0110-0.2%|0001-0.1%|1010-0.1%|0101-0.1%|0011-0.1%|1001-0.0%|1111-0.0%|1011-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|1100-0.0%|0111-0.0%|1101-0.0%|1110-0.0%,0001,2.54
143.6,2.17,23.82,23.87,True,0001,0000-0.3%|0110-0.2%|0001-0.1%|1010-0.1%|0101-0.1%|0011-0.1%|1001-0.0%|1111-0.0%|1011-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|1100-0.0%|0111-0.0%|1101-0.0%|1110-0.0%,0001,2.53
143.6,2.17,24.24,24.29|24.47,True,0010,0000-0.3%|0110-0.2%|0100-0.1%|1010-0.1%|0001-0.1%|0101-0.1%|0011-0.1%|1001-0.0%|1111-0.0%|1011-0.0%|0010-0.0%|1000-0.0%|1100-0.0%|0111-0.0%|1101-0.0%|1110-0.0%,0010,2.54
143.6,2.17,24.66,24.78|24.89|25.01,True,0100,0000-0.3%|0110-0.2%|0001-0.1%|0100-0.1%|1010-0.1%|0101-0.1%|0011-0.1%|1001-0.0%|1111-0.0%|1011-0.0%|0010-0.0%|1000-0.0%|1100-0.0%|0111-0.0%|1101-0.0%|1110-0.0%,0100,2.53
143.6,2.17,25.08,25.10|25.31,True,0001,0000-0.3%|0110-0.2%|0001-0.1%|1010-0.1%|0101-0.1%|0011-0.1%|1000-0.0%|1111-0.0%|1011-0.0%|1001-0.0%|0111-0.0%|0010-0.0%|0100-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0001,2.57
143.6,2.17,25.50,25.50,True,0000,0000-0.3%|0110-0.2%|1010-0.1%|0101-0.1%|0011-0.1%|0001-0.1%|1000-0.0%|0100-0.0%|1111-0.0%|1011-0.0%|1001-0.0%|1110-0.0%|0010-0.0%|1100-0.0%|0111-0.0%|1101-0.0%,0000,2.57
143.6,2.17,25.91,25.94|26.05|26.15,True,0110,0000-0.3%|0110-0.2%|0111-0.1%|0001-0.1%|1010-0.1%|0101-0.1%|0011-0.1%|1000-0.0%|0100-0.0%|1001-0.0%|1111-0.0%|1011-0.0%|0010-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0110,2.57
143.6,2.17,26.33,26.35|26.59|26.73,True,0010,0000-0.3%|0111-0.1%|1010-0.1%|0110-0.1%|0001-0.1%|0101-0.1%|0011-0.1%|1000-0.1%|0010-0.0%|0100-0.0%|1011-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0010,2.57
143.6,2.17,26.75,26.96,True,0011,0000-0.3%|0110-0.1%|0111-0.1%|0001-0.1%|1010-0.1%|0101-0.1%|0011-0.1%|1000-0.0%|1111-0.0%|1110-0.0%|0100-0.0%|1001-0.0%|0010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%,0011,2.61
143.6,2.17,27.17,27.17|27.47,True,0110,0000-0.3%|0110-0.1%|0001-0.1%|0111-0.1%|1010-0.1%|0101-0.1%|1000-0.1%|0100-0.0%|1001-0.0%|1111-0.0%|1110-0.0%|0010-0.0%|0011-0.0%|1100-0.0%|1011-0.0%|1101-0.0%,0110,2.60
143.6,2.17,27.59,27.68|27.98,True,0100,0000-0.3%|0001-0.2%|0111-0.1%|1010-0.1%|0101-0.1%|1000-0.1%|0110-0.0%|1001-0.0%|0100-0.0%|1111-0.0%|1110-0.0%|0010-0.0%|0011-0.0%|1100-0.0%|1011-0.0%|1101-0.0%,0100,2.60
143.6,2.17,28.00,28.07|28.19|28.40,True,0110,0000-0.3%|0001-0.2%|0111-0.1%|1010-0.1%|0101-0.1%|0110-0.1%|1000-0.1%|0010-0.0%|1001-0.0%|1111-0.0%|1110-0.0%|0100-0.0%|0011-0.0%|1100-0.0%|1011-0.0%|1101-0.0%,0110,2.61
143.6,2.17,28.42,28.61|28.82,True,0000,0000-0.3%|0001-0.2%|1010-0.1%|0111-0.1%|0101-0.1%|1000-0.0%|0010-0.0%|0100-0.0%|1001-0.0%|1011-0.0%|1110-0.0%|1111-0.0%|0011-0.0%|0110-0.0%|1100-0.0%|1101-0.0%,0000,2.77
143.6,2.17,28.84,29.23,True,0000,0000-0.3%|0001-0.2%|1010-0.1%|0111-0.1%|0101-0.1%|1000-0.0%|0010-0.0%|0100-0.0%|1001-0.0%|0110-0.0%|1011-0.0%|1110-0.0%|0011-0.0%|1100-0.0%|1101-0.0%|1111-0.0%,0000,2.77
143.6,2.17,29.26,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
143.6,2.17,29.68,29.93,True,1010,0000-0.3%|0001-0.2%|1010-0.1%|0111-0.1%|0101-0.1%|0110-0.1%|1000-0.0%|0010-0.0%|0100-0.0%|1001-0.0%|1011-0.0%|0011-0.0%|1100-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,1010,2.77
143.6,2.17,30.09,30.26|30.44,True,0000,0000-0.3%|0001-0.2%|0010-0.1%|0111-0.1%|1000-0.1%|0101-0.1%|0110-0.1%|1001-0.0%|1110-0.0%|0100-0.0%|1111-0.0%|1011-0.0%|0011-0.0%|1010-0.0%|1100-0.0%|1101-0.0%,0000,2.74
143.6,2.17,30.51,30.86,True,0001,0001-0.2%|0010-0.1%|0000-0.1%|0111-0.1%|1000-0.1%|0101-0.1%|0110-0.1%|0011-0.1%|1001-0.0%|1010-0.0%|1110-0.0%|0100-0.0%|1111-0.0%|1100-0.0%|1011-0.0%|1101-0.0%,0001,2.74
143.6,2.17,30.93,31.07|31.28,True,0000,0001-0.1%|0010-0.1%|0110-0.1%|0000-0.1%|0111-0.1%|1000-0.1%|0101-0.1%|0011-0.1%|1001-0.1%|0100-0.0%|1110-0.0%|1010-0.0%|1111-0.0%|1100-0.0%|1011-0.0%|1101-0.0%,0000,2.74
143.6,2.17,31.35,31.37|31.49|31.67,True,0010,0001-0.1%|0010-0.1%|0110-0.1%|0100-0.1%|0111-0.1%|0000-0.1%|1000-0.1%|0101-0.1%|0011-0.1%|1001-0.0%|1110-0.0%|1010-0.0%|1111-0.0%|1100-0.0%|1011-0.0%|1101-0.0%,0010,2.74
143.6,2.17,31.76,31.88|32.09,True,1001,0001-0.2%|0110-0.2%|0100-0.1%|0000-0.1%|0011-0.1%|0111-0.1%|1000-0.1%|0101-0.1%|0010-0.1%|1001-0.0%|1110-0.0%|1111-0.0%|1010-0.0%|1100-0.0%|1011-0.0%|1101-0.0%,1001,2.82
143.6,2.17,32.18,32.30|32.42|32.60,True,0110,0001-0.2%|0110-0.2%|0000-0.1%|0100-0.1%|0010-0.1%|0011-0.1%|0111-0.1%|1000-0.1%|0101-0.1%|1010-0.0%|1111-0.0%|1011-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0110,2.82
143.6,2.17,32.60,32.72|32.81|32.90,True,0100,0000-0.3%|0001-0.2%|0100-0.1%|0110-0.1%|1000-0.1%|0111-0.1%|0011-0.1%|0101-0.1%|0010-0.1%|1111-0.0%|1010-0.0%|1001-0.0%|1100-0.0%|1011-0.0%|1101-0.0%|1110-0.0%,0100,2.82
143.6,2.17,33.02,33.02|33.23|33.32,True,0111,0000-0.3%|0001-0.2%|0110-0.1%|1000-0.1%|0010-0.1%|0011-0.1%|0111-0.1%|0101-0.1%|1010-0.0%|1110-0.0%|1111-0.0%|0100-0.0%|1001-0.0%|1100-0.0%|1011-0.0%|1101-0.0%,0111,2.82
143.6,2.17,33.44,33.53|33.74,True,0000,0000-0.3%|0001-0.1%|0110-0.1%|1010-0.1%|0101-0.1%|1000-0.1%|0011-0.1%|0010-0.0%|1011-0.0%|0100-0.0%|1111-0.0%|1110-0.0%|1001-0.0%|1100-0.0%|0111-0.0%|1101-0.0%,0000,2.85
143.6,2.17,33.85,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
143.6,2.17,34.27,34.34|34.55|34.64,True,0011,0000-0.3%|0001-0.2%|0110-0.1%|1010-0.1%|1000-0.1%|0101-0.1%|0011-0.1%|0010-0.0%|1011-0.0%|0100-0.0%|1111-0.0%|1001-0.0%|1100-0.0%|0111-0.0%|1101-0.0%|1110-0.0%,0011,2.85
143.6,2.17,34.69,34.76|34.97,True,0110,0000-0.3%|0001-0.2%|1010-0.1%|0110-0.1%|1000-0.1%|0101-0.1%|0010-0.0%|1011-0.0%|0100-0.0%|1111-0.0%|1110-0.0%|0011-0.0%|1001-0.0%|1100-0.0%|0111-0.0%|1101-0.0%,0110,2.84
