# ML Generation Strategy,Weighted Multinomial Probability Sampling
# Graph Search Strategy,Exhaustive Sequence Evaluation over MuMu-LLaMA c_loss
# Temperature,1.8
# Top-P,0.9
# Min-P,0.01
# Top-K,None
# Repetition Penalty,Dynamic Scale Matrix (1.0 + N*0.5)
global_bpm,song_duration_minutes,beat_time_sec,onset_timestamps_in_beat,onset_detected,selected_step,step_probabilities,final_step_selection,time_taken_sec
129.2,2.45,4.64,4.71|5.04,True,0011,1111-0.2%|1010-0.1%|1011-0.1%|0110-0.1%|0011-0.1%|0101-0.1%|0111-0.1%|1101-0.0%|0100-0.0%|1110-0.0%|1100-0.0%|0010-0.0%|1001-0.0%|0000-0.0%|0001-0.0%|1000-0.0%,0011,2.45
129.2,2.45,5.11,5.27|5.48,True,1111,1111-0.2%|1010-0.1%|1011-0.1%|0110-0.1%|0010-0.1%|0101-0.1%|0111-0.1%|1101-0.1%|0100-0.0%|1110-0.0%|1100-0.0%|1000-0.0%|0000-0.0%|0001-0.0%|0011-0.0%|1001-0.0%,1111,2.45
129.2,2.45,5.57,5.83,True,0111,1111-0.1%|1011-0.1%|1010-0.1%|1001-0.1%|0110-0.1%|0111-0.1%|0101-0.1%|0010-0.1%|0001-0.1%|0100-0.0%|0000-0.0%|0011-0.0%|1100-0.0%|1000-0.0%|1101-0.0%|1110-0.0%,0111,2.61
129.2,2.45,6.04,6.18|6.41,True,1010,1111-0.2%|1001-0.1%|1011-0.1%|1010-0.1%|0110-0.1%|0101-0.1%|0010-0.1%|0001-0.1%|0100-0.0%|0011-0.0%|0000-0.0%|1110-0.0%|1100-0.0%|1000-0.0%|0111-0.0%|1101-0.0%,1010,2.61
129.2,2.45,6.50,6.73,True,0101,1001-0.2%|1111-0.2%|1011-0.1%|1100-0.1%|0110-0.1%|0101-0.1%|0010-0.1%|0001-0.1%|0100-0.0%|0011-0.0%|0000-0.0%|1101-0.0%|1110-0.0%|1000-0.0%|1010-0.0%|0111-0.0%,0101,2.61
129.2,2.45,6.97,7.08|7.31,True,1001,1111-0.2%|1001-0.2%|1011-0.1%|1100-0.1%|1101-0.1%|0110-0.1%|0010-0.1%|0001-0.1%|1010-0.0%|0100-0.0%|0000-0.0%|0011-0.0%|1000-0.0%|0101-0.0%|0111-0.0%|1110-0.0%,1001,2.61
129.2,2.45,7.43,7.78,True,1011,1111-0.2%|1011-0.1%|0001-0.1%|1010-0.1%|0110-0.1%|0010-0.1%|1100-0.1%|1101-0.1%|0011-0.1%|0101-0.0%|0100-0.0%|1001-0.0%|0111-0.0%|0000-0.0%|1000-0.0%|1110-0.0%,1011,2.70
129.2,2.45,7.89,8.22,True,1011,1111-0.2%|0001-0.1%|1001-0.1%|1010-0.1%|0110-0.1%|0010-0.1%|1100-0.1%|1101-0.1%|0011-0.1%|0101-0.0%|1011-0.0%|0100-0.0%|0111-0.0%|0000-0.0%|1000-0.0%|1110-0.0%,1011,2.69
129.2,2.45,8.36,8.66,True,0011,1111-0.2%|0001-0.1%|1001-0.1%|1010-0.1%|0110-0.1%|0010-0.1%|1100-0.1%|1101-0.1%|0011-0.1%|0101-0.0%|0100-0.0%|0111-0.0%|1000-0.0%|0000-0.0%|1011-0.0%|1110-0.0%,0011,2.70
129.2,2.45,8.82,8.92|9.13,True,1111,1111-0.2%|0001-0.1%|1001-0.1%|1010-0.1%|0110-0.1%|0010-0.1%|1100-0.1%|1101-0.1%|0101-0.0%|0111-0.0%|0100-0.0%|1000-0.0%|0000-0.0%|0011-0.0%|1011-0.0%|1110-0.0%,1111,2.69
129.2,2.45,9.29,9.36|9.57,True,1000,1111-0.1%|0001-0.1%|1011-0.1%|0110-0.1%|1001-0.1%|0010-0.1%|1100-0.1%|1101-0.1%|1000-0.1%|0011-0.1%|0000-0.1%|0111-0.1%|0100-0.1%|0101-0.0%|1010-0.0%|1110-0.0%,1000,2.82
129.2,2.45,9.75,9.82,True,0100,1111-0.1%|0001-0.1%|0111-0.1%|1011-0.1%|1001-0.1%|0110-0.1%|1100-0.1%|1101-0.1%|0010-0.1%|0011-0.1%|0100-0.1%|0000-0.0%|1000-0.0%|0101-0.0%|1010-0.0%|1110-0.0%,0100,2.82
129.2,2.45,10.22,10.26|10.50,True,0010,1111-0.1%|0001-0.1%|0111-0.1%|1011-0.1%|0110-0.1%|0010-0.1%|1101-0.1%|1100-0.1%|1001-0.1%|0011-0.1%|1010-0.1%|0000-0.0%|0100-0.0%|1000-0.0%|0101-0.0%|1110-0.0%,0010,2.81
129.2,2.45,10.68,10.73,True,0001,1111-0.1%|0001-0.1%|0111-0.1%|1011-0.1%|0101-0.1%|0110-0.1%|1101-0.1%|1100-0.1%|1001-0.1%|1010-0.1%|0011-0.1%|0000-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|1110-0.0%,0001,2.81
129.2,2.45,11.15,11.28|11.40,True,1111,1001-0.2%|1111-0.1%|0101-0.1%|1101-0.1%|1100-0.1%|0111-0.1%|1010-0.1%|0110-0.1%|1011-0.1%|0001-0.0%|1000-0.0%|0000-0.0%|0011-0.0%|0010-0.0%|0100-0.0%|1110-0.0%,1111,2.88
129.2,2.45,11.61,11.63|11.84,True,1010,1001-0.2%|1011-0.1%|0101-0.1%|1101-0.1%|1100-0.1%|1010-0.1%|0111-0.1%|1111-0.1%|0110-0.1%|0001-0.1%|0000-0.0%|1000-0.0%|0011-0.0%|0010-0.0%|0100-0.0%|1110-0.0%,1010,2.88
129.2,2.45,12.07,12.31,True,0001,1011-0.2%|1001-0.2%|0101-0.1%|1101-0.1%|1100-0.1%|0111-0.1%|1111-0.1%|0110-0.1%|0001-0.1%|0000-0.0%|0011-0.0%|1000-0.0%|0010-0.0%|0100-0.0%|1010-0.0%|1110-0.0%,0001,2.88
129.2,2.45,12.54,12.54|12.75,True,1101,1011-0.2%|1001-0.2%|0011-0.1%|0101-0.1%|1101-0.1%|1100-0.1%|1111-0.1%|0111-0.1%|0110-0.1%|0000-0.0%|1000-0.0%|1010-0.0%|0001-0.0%|0010-0.0%|0100-0.0%|1110-0.0%,1101,2.88
129.2,2.45,13.00,13.21|13.44,True,1011,1111-0.2%|1011-0.2%|1001-0.1%|0011-0.1%|0111-0.1%|0101-0.1%|1100-0.1%|0110-0.1%|0000-0.0%|1110-0.0%|1010-0.0%|1000-0.0%|0001-0.0%|0010-0.0%|0100-0.0%|1101-0.0%,1011,2.95
129.2,2.45,13.47,13.68|13.91,True,1011,1111-0.2%|1001-0.1%|0011-0.1%|1011-0.1%|0101-0.1%|0111-0.1%|1000-0.1%|1100-0.1%|0110-0.1%|0000-0.0%|1110-0.0%|1010-0.0%|0001-0.0%|0010-0.0%|0100-0.0%|1101-0.0%,1011,2.94
129.2,2.45,13.93,14.12|14.35,True,0011,1111-0.2%|1001-0.1%|0011-0.1%|0101-0.1%|0111-0.1%|1000-0.1%|0110-0.1%|1100-0.1%|0100-0.1%|1011-0.1%|0000-0.0%|0001-0.0%|1010-0.0%|0010-0.0%|1101-0.0%|1110-0.0%,0011,2.95
129.2,2.45,14.40,14.58,True,0101,1111-0.2%|1001-0.1%|0111-0.1%|0101-0.1%|1000-0.1%|0010-0.1%|1011-0.1%|0110-0.1%|1100-0.1%|0100-0.1%|0000-0.0%|0011-0.0%|1010-0.0%|0001-0.0%|1101-0.0%|1110-0.0%,0101,2.95
129.2,2.45,14.86,15.05,True,1001,1111-0.2%|1011-0.1%|0111-0.1%|1001-0.1%|0001-0.1%|0010-0.1%|0110-0.1%|0000-0.1%|1000-0.1%|0011-0.1%|1100-0.0%|0100-0.0%|0101-0.0%|1010-0.0%|1101-0.0%|1110-0.0%,1001,3.16
129.2,2.45,15.33,15.49,True,1011,1111-0.3%|1011-0.1%|0111-0.1%|0010-0.1%|0001-0.1%|0110-0.1%|0000-0.1%|0011-0.1%|1000-0.0%|1100-0.0%|0101-0.0%|0100-0.0%|1001-0.0%|1010-0.0%|1101-0.0%|1110-0.0%,1011,3.16
129.2,2.45,15.79,15.95|16.18,True,1100,1111-0.3%|0111-0.1%|1011-0.1%|0010-0.1%|0001-0.1%|0110-0.1%|0000-0.1%|0011-0.1%|1000-0.0%|1100-0.0%|0101-0.0%|1010-0.0%|0100-0.0%|1001-0.0%|1101-0.0%|1110-0.0%,1100,3.16
129.2,2.45,16.25,16.39|16.63,True,0011,1111-0.3%|0001-0.1%|1011-0.1%|0111-0.1%|0010-0.1%|0110-0.1%|0000-0.1%|0011-0.0%|1000-0.0%|0101-0.0%|1010-0.0%|0100-0.0%|1001-0.0%|1100-0.0%|1101-0.0%|1110-0.0%,0011,3.16
129.2,2.45,16.72,16.86|17.09,True,1010,1111-0.2%|0001-0.1%|0111-0.1%|1101-0.1%|1000-0.1%|1001-0.1%|0010-0.1%|0110-0.1%|0000-0.1%|1011-0.0%|1010-0.0%|0100-0.0%|0011-0.0%|0101-0.0%|1100-0.0%|1110-0.0%,1010,3.23
129.2,2.45,17.18,17.55,True,0001,1111-0.2%|0001-0.1%|0111-0.1%|1011-0.1%|1101-0.1%|1000-0.1%|1001-0.1%|0010-0.1%|0110-0.1%|0000-0.1%|0100-0.0%|0101-0.0%|0011-0.0%|1010-0.0%|1100-0.0%|1110-0.0%,0001,3.23
129.2,2.45,17.65,17.76|18.00,True,0111,1111-0.2%|1011-0.1%|0111-0.1%|1101-0.1%|1000-0.1%|1001-0.1%|0010-0.1%|0110-0.1%|0000-0.1%|0001-0.1%|0100-0.0%|0101-0.0%|0011-0.0%|1010-0.0%|1100-0.0%|1110-0.0%,0111,3.23
129.2,2.45,18.11,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,2.45,18.58,18.67|18.90,True,1100,1111-0.2%|1101-0.1%|1011-0.1%|0101-0.1%|0000-0.1%|0110-0.1%|0010-0.1%|1000-0.1%|0001-0.1%|1001-0.1%|0100-0.0%|1100-0.0%|1110-0.0%|1010-0.0%|0011-0.0%|0111-0.0%,1100,3.29
129.2,2.45,19.04,19.11,True,1011,1111-0.2%|1011-0.1%|1101-0.1%|1001-0.1%|0101-0.1%|0110-0.1%|0000-0.1%|0010-0.1%|1000-0.1%|0001-0.1%|0100-0.0%|1010-0.0%|1110-0.0%|0011-0.0%|1100-0.0%|0111-0.0%,1011,3.29
129.2,2.45,19.50,19.57|19.81,True,1110,1111-0.2%|1101-0.1%|1001-0.1%|1011-0.1%|0101-0.1%|0110-0.1%|0010-0.1%|0000-0.1%|1000-0.1%|0001-0.1%|0100-0.0%|1010-0.0%|1110-0.0%|0011-0.0%|1100-0.0%|0111-0.0%,1110,3.29
129.2,2.45,19.97,20.04|20.36,True,1101,1111-0.2%|1011-0.1%|1101-0.1%|1001-0.1%|0101-0.1%|0000-0.1%|0110-0.1%|0010-0.1%|1000-0.1%|0001-0.1%|1010-0.0%|0100-0.0%|1100-0.0%|0011-0.0%|0111-0.0%|1110-0.0%,1101,3.29
129.2,2.45,20.43,20.50|20.71,True,1111,1111-0.1%|1011-0.1%|0011-0.1%|1001-0.1%|0101-0.1%|0000-0.1%|0010-0.1%|0001-0.1%|0110-0.1%|1101-0.1%|0100-0.0%|1000-0.0%|0111-0.0%|1010-0.0%|1100-0.0%|1110-0.0%,1111,3.36
129.2,2.45,20.90,21.27,True,0010,1011-0.1%|0011-0.1%|1001-0.1%|1010-0.1%|0101-0.1%|0010-0.1%|0000-0.1%|1101-0.1%|1111-0.1%|0001-0.1%|0110-0.1%|0100-0.0%|1000-0.0%|1100-0.0%|0111-0.0%|1110-0.0%,0010,3.36
129.2,2.45,21.36,21.41|21.62,True,0111,1011-0.1%|0001-0.1%|0011-0.1%|1001-0.1%|1010-0.1%|0101-0.1%|1111-0.1%|1101-0.1%|0000-0.1%|0110-0.1%|0100-0.0%|1000-0.0%|0111-0.0%|0010-0.0%|1100-0.0%|1110-0.0%,0111,3.36
129.2,2.45,21.83,21.85,True,1011,1011-0.1%|0001-0.1%|0011-0.1%|1001-0.1%|1010-0.1%|1111-0.1%|0101-0.1%|1101-0.1%|0000-0.1%|0110-0.1%|0100-0.0%|1000-0.0%|1100-0.0%|0010-0.0%|0111-0.0%|1110-0.0%,1011,3.36
129.2,2.45,22.29,22.31|22.55,True,1001,0001-0.1%|0011-0.1%|1111-0.1%|1001-0.1%|0101-0.1%|1010-0.1%|0110-0.1%|0000-0.1%|1011-0.1%|0100-0.1%|1000-0.0%|0111-0.0%|1101-0.0%|0010-0.0%|1100-0.0%|1110-0.0%,1001,3.62
129.2,2.45,22.76,22.76|22.99,True,0001,0001-0.1%|0011-0.1%|1111-0.1%|0101-0.1%|1010-0.1%|1100-0.1%|0110-0.1%|0000-0.1%|1011-0.1%|0100-0.1%|1000-0.0%|0111-0.0%|1101-0.0%|0010-0.0%|1001-0.0%|1110-0.0%,0001,3.62
129.2,2.45,23.22,23.22|23.43|23.66,True,1101,0011-0.1%|1011-0.1%|1111-0.1%|0101-0.1%|1010-0.1%|1100-0.1%|0110-0.1%|0000-0.1%|0001-0.1%|0100-0.1%|1000-0.0%|0111-0.0%|1101-0.0%|0010-0.0%|1001-0.0%|1110-0.0%,1101,3.62
129.2,2.45,23.68,23.89|24.13,True,1111,1111-0.1%|0011-0.1%|1011-0.1%|0101-0.1%|1010-0.1%|1100-0.1%|1110-0.1%|0110-0.1%|0000-0.1%|0001-0.1%|0100-0.1%|1000-0.0%|0111-0.0%|0010-0.0%|1001-0.0%|1101-0.0%,1111,3.62
129.2,2.45,24.15,24.36|24.57,True,0011,0011-0.1%|1011-0.1%|0001-0.1%|0101-0.1%|0000-0.1%|1010-0.1%|0110-0.1%|1111-0.1%|1001-0.1%|1100-0.1%|1110-0.1%|0100-0.1%|1000-0.1%|1101-0.0%|0010-0.0%|0111-0.0%,0011,3.69
129.2,2.45,24.61,24.80|25.03,True,1110,1111-0.1%|1011-0.1%|0001-0.1%|0101-0.1%|1010-0.1%|0000-0.1%|0110-0.1%|1100-0.1%|1001-0.1%|0100-0.1%|1110-0.1%|1000-0.1%|0011-0.0%|1101-0.0%|0010-0.0%|0111-0.0%,1110,3.69
129.2,2.45,25.08,25.26|25.50,True,1001,1111-0.1%|1011-0.1%|0001-0.1%|0101-0.1%|1010-0.1%|0000-0.1%|0010-0.1%|0110-0.1%|0011-0.1%|1001-0.1%|1100-0.1%|0100-0.1%|1000-0.1%|0111-0.0%|1101-0.0%|1110-0.0%,1001,3.69
129.2,2.45,25.54,25.73|25.94,True,1011,1111-0.1%|1011-0.1%|0111-0.1%|0001-0.1%|0101-0.1%|1010-0.1%|0000-0.1%|0010-0.1%|0110-0.1%|0011-0.1%|1100-0.1%|0100-0.1%|1000-0.0%|1001-0.0%|1101-0.0%|1110-0.0%,1011,3.69
129.2,2.45,26.01,26.17|26.40,True,1111,1111-0.1%|0111-0.1%|1011-0.1%|0101-0.1%|0001-0.1%|0000-0.1%|0010-0.1%|0110-0.1%|1010-0.1%|0011-0.1%|0100-0.1%|1100-0.1%|1000-0.0%|1001-0.0%|1101-0.0%|1110-0.0%,1111,3.70
129.2,2.45,26.47,26.63|26.84,True,0111,1011-0.1%|0111-0.1%|0101-0.1%|0001-0.1%|0000-0.1%|0010-0.1%|1111-0.1%|0110-0.1%|1010-0.1%|0011-0.1%|0100-0.1%|1100-0.1%|1001-0.1%|1000-0.0%|1101-0.0%|1110-0.0%,0111,3.70
129.2,2.45,26.94,27.07|27.31,True,1100,0001-0.2%|1011-0.1%|0101-0.1%|1111-0.1%|0000-0.1%|0010-0.1%|0110-0.1%|0011-0.1%|1010-0.1%|0100-0.1%|1100-0.1%|1001-0.0%|1000-0.0%|0111-0.0%|1101-0.0%|1110-0.0%,1100,3.70
129.2,2.45,27.40,27.54|27.77,True,0001,0001-0.1%|1011-0.1%|1101-0.1%|1111-0.1%|0101-0.1%|0000-0.1%|0010-0.1%|0110-0.1%|1010-0.1%|0011-0.1%|0100-0.1%|1001-0.0%|0111-0.0%|1000-0.0%|1100-0.0%|1110-0.0%,0001,3.70
129.2,2.45,27.86,27.98|28.21,True,1111,1111-0.2%|1011-0.1%|1101-0.1%|0101-0.1%|0000-0.1%|1010-0.1%|0010-0.1%|0110-0.1%|0001-0.1%|0011-0.1%|1001-0.1%|0100-0.1%|1000-0.1%|1100-0.0%|0111-0.0%|1110-0.0%,1111,3.78
129.2,2.45,28.33,28.44|28.65,True,0011,0011-0.1%|1011-0.1%|1111-0.1%|1101-0.1%|0001-0.1%|0101-0.1%|0000-0.1%|1010-0.1%|0010-0.1%|0110-0.1%|1001-0.1%|0100-0.1%|1000-0.1%|1100-0.0%|0111-0.0%|1110-0.0%,0011,3.77
129.2,2.45,28.79,28.91|29.12,True,0001,1111-0.1%|1011-0.1%|1101-0.1%|0001-0.1%|0101-0.1%|0000-0.1%|1010-0.1%|0010-0.1%|0110-0.1%|1001-0.1%|0100-0.1%|1000-0.1%|1110-0.1%|0111-0.1%|0011-0.0%|1100-0.0%,0001,3.78
129.2,2.45,29.26,29.58,True,1000,1001-0.1%|1111-0.1%|1011-0.1%|1101-0.1%|0101-0.1%|1010-0.1%|0000-0.1%|0010-0.1%|0110-0.1%|0011-0.1%|1000-0.1%|0100-0.1%|1110-0.1%|0001-0.0%|1100-0.0%|0111-0.0%,1000,3.77
129.2,2.45,29.72,29.81|30.02,True,1001,1001-0.1%|1111-0.1%|1011-0.1%|0000-0.1%|0101-0.1%|0010-0.1%|1010-0.1%|0110-0.1%|0011-0.1%|0100-0.1%|1101-0.1%|0001-0.1%|0111-0.0%|1000-0.0%|1100-0.0%|1110-0.0%,1001,4.19
129.2,2.45,30.19,30.26|30.49,True,1001,1111-0.2%|1011-0.1%|0000-0.1%|0101-0.1%|0010-0.1%|0110-0.1%|1010-0.1%|0011-0.1%|0100-0.1%|1101-0.1%|0001-0.1%|1001-0.1%|0111-0.0%|1000-0.0%|1100-0.0%|1110-0.0%,1001,4.19
129.2,2.45,30.65,30.67|30.72|30.93|31.07,True,0101,1111-0.2%|1011-0.1%|0111-0.1%|0000-0.1%|0101-0.1%|0010-0.1%|0110-0.1%|0011-0.1%|1010-0.1%|0100-0.1%|1101-0.1%|0001-0.1%|1000-0.0%|1001-0.0%|1100-0.0%|1110-0.0%,0101,4.19
129.2,2.45,31.11,31.39,True,1101,1111-0.2%|1011-0.1%|0111-0.1%|0000-0.1%|0010-0.1%|1010-0.1%|0110-0.1%|0100-0.1%|0011-0.1%|1101-0.1%|0001-0.0%|1100-0.0%|1000-0.0%|0101-0.0%|1001-0.0%|1110-0.0%,1101,4.19
129.2,2.45,31.58,31.63|31.83,True,1100,1011-0.2%|1111-0.1%|0111-0.1%|1010-0.1%|0001-0.1%|0010-0.1%|0000-0.1%|0100-0.1%|0110-0.1%|1100-0.1%|0011-0.1%|1001-0.1%|1110-0.0%|1000-0.0%|0101-0.0%|1101-0.0%,1100,4.27
129.2,2.45,32.04,32.09|32.30,True,1011,1111-0.2%|1011-0.2%|0111-0.1%|1010-0.1%|0001-0.1%|0010-0.1%|0000-0.1%|0110-0.1%|0100-0.1%|0011-0.1%|1001-0.0%|1110-0.0%|0101-0.0%|1000-0.0%|1100-0.0%|1101-0.0%,1011,4.27
129.2,2.45,32.51,32.53|32.76,True,0100,1111-0.2%|0011-0.1%|0111-0.1%|1011-0.1%|1010-0.1%|0001-0.1%|0010-0.1%|0000-0.1%|0110-0.1%|0100-0.1%|1001-0.0%|1110-0.0%|0101-0.0%|1000-0.0%|1100-0.0%|1101-0.0%,0100,4.27
129.2,2.45,32.97,33.00|33.20,True,1010,1111-0.2%|0001-0.1%|0011-0.1%|1011-0.1%|0111-0.1%|1010-0.1%|0010-0.1%|0000-0.1%|0110-0.1%|1001-0.0%|1101-0.0%|1110-0.0%|0100-0.0%|1000-0.0%|0101-0.0%|1100-0.0%,1010,4.27
129.2,2.45,33.44,33.46|33.67|33.90,True,0111,1111-0.2%|0001-0.1%|0011-0.1%|1011-0.1%|0111-0.1%|1000-0.1%|0010-0.1%|1101-0.1%|0000-0.1%|0110-0.1%|1110-0.1%|1100-0.0%|1001-0.0%|0100-0.0%|0101-0.0%|1010-0.0%,0111,4.37
129.2,2.45,33.90,34.11,True,0011,1111-0.2%|0001-0.1%|0011-0.1%|1011-0.1%|1001-0.1%|1000-0.1%|0010-0.1%|1101-0.1%|0110-0.1%|0000-0.1%|1110-0.1%|1010-0.0%|1100-0.0%|0100-0.0%|0101-0.0%|0111-0.0%,0011,4.36
129.2,2.45,34.37,34.37|34.57,True,1110,1111-0.2%|1001-0.1%|0001-0.1%|1011-0.1%|1000-0.1%|0010-0.1%|1101-0.1%|0110-0.1%|0000-0.1%|1110-0.1%|1010-0.0%|1100-0.0%|0011-0.0%|0100-0.0%|0101-0.0%|0111-0.0%,1110,4.36
129.2,2.45,34.83,34.92|35.04|35.27,True,1111,1111-0.2%|1001-0.1%|0001-0.1%|1011-0.1%|0101-0.1%|1000-0.1%|0010-0.1%|1101-0.1%|0110-0.1%|0000-0.1%|0011-0.0%|1100-0.0%|0100-0.0%|1010-0.0%|0111-0.0%|1110-0.0%,1111,4.36
129.2,2.45,35.29,35.50,True,1001,0001-0.1%|1111-0.1%|1001-0.1%|1011-0.1%|1101-0.1%|0101-0.1%|1000-0.1%|0000-0.1%|0110-0.1%|0010-0.1%|0011-0.0%|0111-0.0%|0100-0.0%|1010-0.0%|1100-0.0%|1110-0.0%,1001,4.46
129.2,2.45,35.76,35.83|35.94|36.18,True,0110,1111-0.2%|0001-0.1%|1011-0.1%|1101-0.1%|0101-0.1%|1100-0.1%|1000-0.1%|0000-0.1%|0110-0.1%|0010-0.1%|1001-0.1%|0011-0.1%|0100-0.0%|1010-0.0%|0111-0.0%|1110-0.0%,0110,4.46
129.2,2.45,36.22,36.41,True,1000,1011-0.2%|1111-0.1%|0001-0.1%|1101-0.1%|0101-0.1%|1100-0.1%|1000-0.1%|1001-0.1%|0000-0.1%|0010-0.1%|0011-0.0%|0111-0.0%|0100-0.0%|0110-0.0%|1010-0.0%|1110-0.0%,1000,4.46
129.2,2.45,36.69,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,2.45,37.15,37.31|37.43|37.57,True,1101,1011-0.1%|0001-0.1%|1111-0.1%|1100-0.1%|1101-0.1%|1010-0.1%|0000-0.1%|1001-0.1%|0010-0.1%|0100-0.1%|0101-0.1%|0011-0.0%|0110-0.0%|1000-0.0%|0111-0.0%|1110-0.0%,1101,4.71
129.2,2.45,37.62,37.76,True,1001,1011-0.1%|0001-0.1%|1111-0.1%|1100-0.1%|1010-0.1%|1001-0.1%|0000-0.1%|0111-0.1%|0010-0.1%|0101-0.1%|0100-0.1%|0011-0.0%|0110-0.0%|1000-0.0%|1101-0.0%|1110-0.0%,1001,4.71
129.2,2.45,38.08,38.22,True,0101,1011-0.1%|0001-0.1%|0011-0.1%|1111-0.1%|1100-0.1%|1010-0.1%|0000-0.1%|0111-0.1%|0010-0.1%|0101-0.1%|0100-0.1%|0110-0.0%|1000-0.0%|1001-0.0%|1101-0.0%|1110-0.0%,0101,4.71
129.2,2.45,38.55,38.57|38.68|38.92,True,1111,1011-0.1%|0001-0.1%|0011-0.1%|1111-0.1%|1100-0.1%|1010-0.1%|1110-0.1%|0000-0.1%|0010-0.1%|0111-0.1%|0100-0.1%|0110-0.0%|1001-0.0%|1000-0.0%|0101-0.0%|1101-0.0%,1111,4.70
129.2,2.45,39.01,39.13|39.26,True,0001,1011-0.2%|0001-0.1%|0011-0.1%|1010-0.1%|1111-0.1%|0111-0.1%|1101-0.1%|1001-0.1%|1110-0.1%|1100-0.1%|0000-0.1%|0010-0.0%|0100-0.0%|1000-0.0%|0101-0.0%|0110-0.0%,0001,4.67
