117.5,2.37,12.26,4,False,0110,0000-23.4%|0001-0.0%|0010-3.3%|0100-0.0%|1000-0.0%|0011-9.3%|0101-0.0%|0110-27.4%|1001-0.0%|1010-0.0%|1100-0.0%|0111-18.0%|1011-0.0%|1101-0.0%|1110-10.5%|1111-8.2%,0110,2.22
117.5,2.37,12.77,4,False,0011,0000-39.9%|0001-0.0%|0010-4.1%|0100-0.0%|1000-0.0%|0011-17.4%|0101-0.0%|0110-16.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-18.6%|1011-0.0%|1101-0.0%|1110-4.0%|1111-0.0%,0011,2.22
117.5,2.37,13.28,2,False,0110,0000-34.2%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-8.3%|0101-0.0%|0110-24.4%|1001-0.0%|1010-0.0%|1100-0.0%|0111-19.8%|1011-0.0%|1101-0.0%|1110-5.2%|1111-8.1%,0110,2.22
117.5,2.37,13.79,2,True,0110,0000-10.0%|0001-15.8%|0010-3.2%|0100-0.0%|1000-0.0%|0011-4.9%|0101-0.0%|0110-31.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-11.9%|1011-0.0%|1101-0.0%|1110-9.7%|1111-12.8%,0110,2.32
117.5,2.37,14.30,2,True,0001,0000-6.7%|0001-13.9%|0010-2.5%|0100-0.0%|1000-2.6%|0011-4.7%|0101-0.0%|0110-23.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-4.3%|1011-0.0%|1101-0.0%|1110-24.3%|1111-17.2%,0001,2.56
117.5,2.37,14.81,0,False,1110,0000-36.0%|0001-0.0%|0010-4.9%|0100-0.0%|1000-0.0%|0011-15.8%|0101-0.0%|0110-34.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-9.0%|1111-0.0%,1110,2.32
117.5,2.37,15.33,3,True,0110,0000-7.3%|0001-8.9%|0010-0.0%|0100-0.0%|1000-0.0%|0011-5.5%|0101-0.0%|0110-55.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-5.5%|1011-0.0%|1101-0.0%|1110-6.2%|1111-11.3%,0110,2.56
117.5,2.37,15.84,1,True,0011,0000-8.5%|0001-9.0%|0010-2.8%|0100-2.4%|1000-0.0%|0011-10.6%|0101-0.0%|0110-35.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-5.9%|1011-0.0%|1101-0.0%|1110-11.2%|1111-14.4%,0011,2.56
117.5,2.37,16.35,3,True,0000,0000-13.4%|0001-8.7%|0010-4.0%|0100-2.8%|1000-0.0%|0011-5.6%|0101-0.0%|0110-30.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-6.2%|1011-0.0%|1101-0.0%|1110-13.5%|1111-14.8%,0000,2.60
117.5,2.37,16.86,2,True,0111,0000-6.0%|0001-8.3%|0010-4.4%|0100-3.1%|1000-0.0%|0011-8.1%|0101-0.0%|0110-37.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-7.1%|1011-0.0%|1101-0.0%|1110-11.1%|1111-13.9%,0111,2.60
117.5,2.37,17.37,2,False,0011,0000-36.2%|0001-0.0%|0010-5.0%|0100-0.0%|1000-0.0%|0011-23.7%|0101-0.0%|0110-32.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-3.0%,0011,2.57
117.5,2.37,17.88,3,True,1110,0000-8.9%|0001-8.1%|0010-4.4%|0100-0.0%|1000-0.0%|0011-7.0%|0101-0.0%|0110-50.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-4.3%|1011-0.0%|1101-0.0%|1110-7.2%|1111-9.8%,1110,2.60
117.5,2.37,18.39,3,False,0110,0000-23.3%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-10.5%|0101-0.0%|0110-35.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-5.6%|1011-0.0%|1101-0.0%|1110-10.9%|1111-13.9%,0110,2.64
117.5,2.37,18.90,1,True,0000,0000-8.1%|0001-16.4%|0010-0.0%|0100-0.0%|1000-0.0%|0011-7.8%|0101-0.0%|0110-32.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-4.6%|1011-0.0%|1101-0.0%|1110-15.4%|1111-15.7%,0000,2.65
117.5,2.37,19.41,0,False,0110,0000-20.9%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-15.8%|0101-0.0%|0110-43.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-9.2%|1011-0.0%|1101-0.0%|1110-5.2%|1111-5.0%,0110,2.64
117.5,2.37,19.92,2,False,0000,0000-32.0%|0001-0.0%|0010-4.6%|0100-0.0%|1000-0.0%|0011-17.7%|0101-0.0%|0110-28.7%|1001-0.0%|1010-0.0%|1100-0.0%|0111-7.5%|1011-0.0%|1101-0.0%|1110-5.0%|1111-4.4%,0000,2.65
117.5,2.37,20.43,1,False,0110,0000-30.4%|0001-0.0%|0010-3.1%|0100-0.0%|1000-0.0%|0011-14.5%|0101-0.0%|0110-33.4%|1001-0.0%|1010-0.0%|1100-0.0%|0111-2.6%|1011-0.0%|1101-0.0%|1110-9.6%|1111-6.5%,0110,2.66
117.5,2.37,20.94,0,False,0011,0000-52.9%|0001-0.0%|0010-3.9%|0100-0.0%|1000-0.0%|0011-17.5%|0101-0.0%|0110-16.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-4.8%|1111-4.0%,0011,2.66
117.5,2.37,21.46,2,False,0110,0000-47.8%|0001-0.0%|0010-3.1%|0100-0.0%|1000-0.0%|0011-7.4%|0101-0.0%|0110-35.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-6.7%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0110,2.66
117.5,2.37,21.97,2,False,0000,0000-58.8%|0001-0.0%|0010-3.3%|0100-0.0%|1000-0.0%|0011-16.0%|0101-0.0%|0110-15.5%|1001-0.0%|1010-0.0%|1100-0.0%|0111-6.4%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,2.67
117.5,2.37,22.48,2,False,0110,0000-10.1%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-20.6%|0101-0.0%|0110-53.4%|1001-0.0%|1010-0.0%|1100-0.0%|0111-3.8%|1011-0.0%|1101-0.0%|1110-12.1%|1111-0.0%,0110,2.70
117.5,2.37,22.99,4,True,0000,0000-4.8%|0001-19.0%|0010-3.7%|0100-0.0%|1000-0.0%|0011-13.6%|0101-0.0%|0110-35.7%|1001-0.0%|1010-0.0%|1100-0.0%|0111-5.8%|1011-0.0%|1101-0.0%|1110-13.3%|1111-4.1%,0000,2.74
117.5,2.37,23.50,4,True,0111,0000-0.0%|0001-19.4%|0010-3.7%|0100-0.0%|1000-0.0%|0011-13.8%|0101-0.0%|0110-41.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-5.9%|1011-0.0%|1101-0.0%|1110-12.2%|1111-4.0%,0111,2.74
117.5,2.37,24.01,4,True,1111,0000-4.5%|0001-16.8%|0010-3.1%|0100-0.0%|1000-0.0%|0011-13.0%|0101-0.0%|0110-46.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-12.7%|1111-3.9%,1111,2.74
117.5,2.37,24.52,3,False,1110,0000-26.8%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-19.4%|0101-0.0%|0110-39.7%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-14.1%|1111-0.0%,1110,2.75
117.5,2.37,25.03,4,False,0011,0000-31.3%|0001-0.0%|0010-3.3%|0100-0.0%|1000-0.0%|0011-22.2%|0101-0.0%|0110-43.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0011,2.75
117.5,2.37,25.54,4,True,0110,0000-5.2%|0001-17.3%|0010-0.0%|0100-0.0%|1000-0.0%|0011-9.7%|0101-0.0%|0110-52.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-3.3%|1011-0.0%|1101-0.0%|1110-9.5%|1111-2.8%,0110,2.95
117.5,2.37,26.05,1,True,0001,0000-5.9%|0001-17.0%|0010-2.9%|0100-0.0%|1000-0.0%|0011-13.7%|0101-0.0%|0110-46.7%|1001-0.0%|1010-0.0%|1100-0.0%|0111-3.8%|1011-0.0%|1101-0.0%|1110-10.0%|1111-0.0%,0001,2.95
117.5,2.37,26.56,3,False,0011,0000-18.0%|0001-0.0%|0010-3.1%|0100-0.0%|1000-0.0%|0011-19.2%|0101-0.0%|0110-45.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-13.7%|1111-0.0%,0011,2.96
117.5,2.37,27.07,3,True,1110,0000-7.9%|0001-6.8%|0010-0.0%|0100-0.0%|1000-0.0%|0011-4.7%|0101-0.0%|0110-61.5%|1001-0.0%|1010-0.0%|1100-0.0%|0111-3.2%|1011-0.0%|1101-0.0%|1110-15.9%|1111-0.0%,1110,2.99
117.5,2.37,27.59,3,True,0011,0000-13.1%|0001-7.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-6.9%|0101-0.0%|0110-63.4%|1001-0.0%|1010-0.0%|1100-0.0%|0111-3.5%|1011-0.0%|1101-0.0%|1110-6.1%|1111-0.0%,0011,2.99
117.5,2.37,28.10,2,True,0001,0000-13.1%|0001-5.8%|0010-0.0%|0100-0.0%|1000-0.0%|0011-3.2%|0101-0.0%|0110-62.5%|1001-0.0%|1010-0.0%|1100-0.0%|0111-6.9%|1011-0.0%|1101-0.0%|1110-8.5%|1111-0.0%,0001,2.99
117.5,2.37,28.61,2,False,0110,0000-30.6%|0001-0.0%|0010-4.9%|0100-0.0%|1000-0.0%|0011-10.4%|0101-0.0%|0110-43.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-3.5%|1011-0.0%|1101-0.0%|1110-7.5%|1111-0.0%,0110,3.00
117.5,2.37,29.12,3,True,1110,0000-19.7%|0001-4.6%|0010-4.4%|0100-0.0%|1000-0.0%|0011-5.6%|0101-0.0%|0110-38.6%|1001-0.0%|1010-0.0%|1100-0.0%|0111-6.7%|1011-0.0%|1101-0.0%|1110-14.7%|1111-5.7%,1110,3.09
117.5,2.37,29.63,1,True,0110,0000-18.1%|0001-4.7%|0010-3.9%|0100-0.0%|1000-0.0%|0011-8.9%|0101-0.0%|0110-48.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-6.7%|1011-0.0%|1101-0.0%|1110-4.6%|1111-4.2%,0110,2.99
117.5,2.37,30.14,3,False,0000,0000-44.6%|0001-0.0%|0010-7.7%|0100-0.0%|1000-0.0%|0011-21.7%|0101-0.0%|0110-22.4%|1001-0.0%|1010-0.0%|1100-0.0%|0111-3.7%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,3.00
117.5,2.37,30.65,2,False,0110,0000-20.5%|0001-0.0%|0010-4.3%|0100-0.0%|1000-0.0%|0011-17.0%|0101-0.0%|0110-41.5%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-12.7%|1111-3.9%,0110,3.00
117.5,2.37,31.16,1,False,0011,0000-26.7%|0001-0.0%|0010-4.3%|0100-0.0%|1000-0.0%|0011-26.8%|0101-0.0%|0110-28.6%|1001-0.0%|1010-0.0%|1100-0.0%|0111-3.6%|1011-0.0%|1101-0.0%|1110-10.0%|1111-0.0%,0011,2.99
117.5,2.37,31.67,2,True,0110,0000-9.7%|0001-7.6%|0010-0.0%|0100-0.0%|1000-0.0%|0011-7.7%|0101-0.0%|0110-56.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-5.1%|1011-0.0%|1101-0.0%|1110-10.0%|1111-3.2%,0110,3.16
117.5,2.37,32.18,1,False,0011,0000-28.8%|0001-0.0%|0010-5.1%|0100-0.0%|1000-0.0%|0011-29.7%|0101-0.0%|0110-19.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-3.9%|1011-0.0%|1101-0.0%|1110-12.7%|1111-0.0%,0011,2.99
117.5,2.37,32.69,1,False,0110,0000-27.7%|0001-0.0%|0010-5.0%|0100-0.0%|1000-0.0%|0011-22.0%|0101-0.0%|0110-40.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-5.2%|1111-0.0%,0110,3.03
117.5,2.37,33.20,2,False,0011,0000-27.8%|0001-0.0%|0010-5.7%|0100-0.0%|1000-0.0%|0011-30.3%|0101-0.0%|0110-36.2%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0011,3.03
117.5,2.37,33.72,2,True,1110,0000-8.3%|0001-12.8%|0010-0.0%|0100-0.0%|1000-0.0%|0011-5.4%|0101-0.0%|0110-47.7%|1001-0.0%|1010-0.0%|1100-0.0%|0111-5.2%|1011-0.0%|1101-0.0%|1110-17.3%|1111-3.4%,1110,3.39
117.5,2.37,34.23,2,False,0011,0000-30.8%|0001-0.0%|0010-5.1%|0100-0.0%|1000-0.0%|0011-20.1%|0101-0.0%|0110-43.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0011,3.03
117.5,2.37,34.74,1,False,0110,0000-37.4%|0001-0.0%|0010-6.0%|0100-0.0%|1000-0.0%|0011-17.5%|0101-0.0%|0110-32.5%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-6.7%|1111-0.0%,0110,3.40
117.5,2.37,35.25,3,True,0011,0000-16.2%|0001-15.2%|0010-3.4%|0100-0.0%|1000-0.0%|0011-8.1%|0101-0.0%|0110-45.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-4.6%|1011-0.0%|1101-0.0%|1110-7.4%|1111-0.0%,0011,3.46
117.5,2.37,35.76,3,True,0000,0000-15.0%|0001-14.3%|0010-3.2%|0100-0.0%|1000-0.0%|0011-5.0%|0101-0.0%|0110-51.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-4.4%|1011-0.0%|1101-0.0%|1110-6.9%|1111-0.0%,0000,3.46
117.5,2.37,36.27,4,True,0011,0000-7.2%|0001-12.9%|0010-0.0%|0100-0.0%|1000-0.0%|0011-8.3%|0101-0.0%|0110-61.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-4.5%|1011-0.0%|1101-0.0%|1110-6.1%|1111-0.0%,0011,3.46
117.5,2.37,36.78,4,False,1110,0000-16.7%|0001-0.0%|0010-4.5%|0100-0.0%|1000-0.0%|0011-8.8%|0101-0.0%|0110-43.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-24.5%|1111-2.4%,1110,3.44
117.5,2.37,37.29,4,True,0110,0000-8.9%|0001-10.4%|0010-0.0%|0100-0.0%|1000-0.0%|0011-6.2%|0101-0.0%|0110-66.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-7.7%|1111-0.0%,0110,3.49
117.5,2.37,37.80,4,True,0110,0000-9.2%|0001-11.9%|0010-0.0%|0100-0.0%|1000-0.0%|0011-9.5%|0101-0.0%|0110-56.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-9.8%|1111-2.9%,0110,3.48
117.5,2.37,38.31,3,True,0110,0000-9.7%|0001-10.5%|0010-0.0%|0100-0.0%|1000-0.0%|0011-11.3%|0101-0.0%|0110-47.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-2.8%|1011-0.0%|1101-0.0%|1110-15.7%|1111-2.9%,0110,3.72
117.5,2.37,38.82,4,True,0000,0000-10.3%|0001-9.7%|0010-0.0%|0100-0.0%|1000-0.0%|0011-15.6%|0101-0.0%|0110-29.7%|1001-0.0%|1010-0.0%|1100-0.0%|0111-2.9%|1011-0.0%|1101-0.0%|1110-27.8%|1111-4.0%,0000,3.54
117.5,2.37,39.33,2,True,0011,0000-4.4%|0001-8.9%|0010-0.0%|0100-0.0%|1000-0.0%|0011-15.8%|0101-0.0%|0110-41.2%|1001-0.0%|1010-0.0%|1100-0.0%|0111-2.9%|1011-0.0%|1101-0.0%|1110-23.5%|1111-3.4%,0011,3.54
117.5,2.37,39.85,0,False,0011,0000-11.6%|0001-0.0%|0010-4.5%|0100-0.0%|1000-0.0%|0011-16.6%|0101-0.0%|0110-42.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-25.3%|1111-0.0%,0011,3.50
117.5,2.37,40.36,5,True,0110,0000-10.7%|0001-8.1%|0010-0.0%|0100-0.0%|1000-0.0%|0011-10.5%|0101-0.0%|0110-43.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-3.2%|1011-0.0%|1101-0.0%|1110-21.1%|1111-3.1%,0110,3.54
117.5,2.37,40.87,3,False,0011,0000-14.3%|0001-0.0%|0010-3.0%|0100-0.0%|1000-0.0%|0011-21.3%|0101-0.0%|0110-38.7%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-22.7%|1111-0.0%,0011,3.55
117.5,2.37,41.38,5,True,0110,0000-7.4%|0001-7.3%|0010-0.0%|0100-0.0%|1000-0.0%|0011-9.7%|0101-0.0%|0110-54.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-3.8%|1011-0.0%|1101-0.0%|1110-16.9%|1111-0.0%,0110,3.73
117.5,2.37,41.89,2,False,0000,0000-12.6%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-13.6%|0101-0.0%|0110-47.7%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-26.1%|1111-0.0%,0000,3.53
117.5,2.37,42.40,2,False,0110,0000-7.1%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-16.3%|0101-0.0%|0110-59.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-17.7%|1111-0.0%,0110,3.53
117.5,2.37,42.91,0,False,1110,0000-6.3%|0001-0.0%|0010-3.6%|0100-0.0%|1000-0.0%|0011-14.0%|0101-0.0%|0110-33.4%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-42.7%|1111-0.0%,1110,3.74
117.5,2.37,43.42,0,False,0000,0000-11.5%|0001-0.0%|0010-3.9%|0100-0.0%|1000-0.0%|0011-16.3%|0101-0.0%|0110-44.4%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-23.9%|1111-0.0%,0000,3.74
117.5,2.37,43.93,0,False,0110,0000-4.1%|0001-0.0%|0010-3.5%|0100-0.0%|1000-0.0%|0011-20.4%|0101-0.0%|0110-43.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-28.2%|1111-0.0%,0110,3.74
117.5,2.37,44.44,0,False,0011,0000-7.3%|0001-0.0%|0010-4.2%|0100-0.0%|1000-0.0%|0011-32.3%|0101-0.0%|0110-27.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-29.2%|1111-0.0%,0011,3.74
117.5,2.37,44.95,4,False,0110,0000-10.7%|0001-0.0%|0010-4.5%|0100-0.0%|1000-0.0%|0011-23.3%|0101-0.0%|0110-47.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-13.6%|1111-0.0%,0110,3.78
