global_bpm,song_duration_minutes,beat_time_sec,onset_detected,selected_step,step_probabilities,time_taken_sec
117.5,2.37,18.39,False,0110,0000-27.4%|0001-0.2%|0010-1.5%|0100-0.5%|1000-0.4%|0011-1.0%|0101-0.1%|0110-59.1%|1001-0.0%|1010-0.1%|1100-1.2%|0111-0.4%|1011-0.1%|1101-0.5%|1110-5.1%|1111-2.6%,2.17
117.5,2.37,18.90,True,0110,0000-11.2%|0001-11.9%|0010-0.7%|0100-0.9%|1000-0.1%|0011-1.3%|0101-0.5%|0110-65.2%|1001-0.0%|1010-0.0%|1100-0.8%|0111-1.0%|1011-0.0%|1101-0.6%|1110-3.6%|1111-2.3%,2.24
117.5,2.37,19.41,False,0110,0000-29.2%|0001-0.2%|0010-1.3%|0100-0.6%|1000-0.1%|0011-1.0%|0101-0.1%|0110-63.2%|1001-0.0%|1010-0.0%|1100-0.4%|0111-0.5%|1011-0.0%|1101-0.2%|1110-1.9%|1111-1.2%,2.17
117.5,2.37,19.92,False,0110,0000-33.5%|0001-0.2%|0010-1.5%|0100-0.7%|1000-0.2%|0011-1.2%|0101-0.2%|0110-57.8%|1001-0.0%|1010-0.0%|1100-0.5%|0111-0.4%|1011-0.0%|1101-0.2%|1110-2.4%|1111-1.2%,2.17
117.5,2.37,20.43,False,0110,0000-23.2%|0001-0.3%|0010-1.6%|0100-0.4%|1000-0.3%|0011-1.2%|0101-0.1%|0110-57.2%|1001-0.0%|1010-0.4%|1100-1.1%|0111-0.3%|1011-0.3%|1101-0.6%|1110-11.2%|1111-1.8%,2.18
117.5,2.37,20.94,False,0110,0000-27.3%|0001-0.3%|0010-1.9%|0100-0.5%|1000-0.1%|0011-1.8%|0101-0.2%|0110-59.4%|1001-0.0%|1010-0.2%|1100-0.6%|0111-0.3%|1011-0.2%|1101-0.4%|1110-5.9%|1111-1.1%,2.18
117.5,2.37,21.46,False,0110,0000-25.1%|0001-0.3%|0010-1.6%|0100-0.5%|1000-0.1%|0011-1.6%|0101-0.2%|0110-65.6%|1001-0.0%|1010-0.1%|1100-0.4%|0111-0.4%|1011-0.1%|1101-0.2%|1110-3.3%|1111-0.6%,2.18
117.5,2.37,21.97,False,0110,0000-27.2%|0001-0.3%|0010-1.5%|0100-0.5%|1000-0.1%|0011-1.6%|0101-0.2%|0110-60.8%|1001-0.0%|1010-0.2%|1100-0.7%|0111-0.3%|1011-0.1%|1101-0.3%|1110-5.3%|1111-0.9%,2.18
117.5,2.37,22.48,False,0110,0000-27.5%|0001-0.2%|0010-2.1%|0100-0.3%|1000-0.2%|0011-1.2%|0101-0.1%|0110-62.1%|1001-0.0%|1010-0.3%|1100-0.2%|0111-0.2%|1011-0.1%|1101-0.1%|1110-4.8%|1111-0.6%,2.18
117.5,2.37,22.99,True,0110,0000-11.6%|0001-12.5%|0010-0.7%|0100-0.9%|1000-0.2%|0011-1.2%|0101-0.5%|0110-64.5%|1001-0.0%|1010-0.3%|1100-0.2%|0111-0.4%|1011-0.2%|1101-0.2%|1110-5.5%|1111-1.1%,2.25
117.5,2.37,23.50,True,0110,0000-11.3%|0001-12.8%|0010-0.7%|0100-0.8%|1000-0.2%|0011-1.2%|0101-0.5%|0110-65.5%|1001-0.0%|1010-0.3%|1100-0.2%|0111-0.5%|1011-0.2%|1101-0.2%|1110-4.6%|1111-0.9%,2.25
117.5,2.37,24.01,True,0110,0000-12.2%|0001-12.4%|0010-0.7%|0100-0.8%|1000-0.2%|0011-1.2%|0101-0.5%|0110-63.4%|1001-0.0%|1010-0.4%|1100-0.3%|0111-0.4%|1011-0.2%|1101-0.2%|1110-5.7%|1111-1.1%,2.25
117.5,2.37,24.52,False,0110,0000-34.9%|0001-0.1%|0010-1.5%|0100-0.4%|1000-0.2%|0011-0.8%|0101-0.1%|0110-58.1%|1001-0.0%|1010-0.2%|1100-0.2%|0111-0.1%|1011-0.1%|1101-0.1%|1110-2.1%|1111-0.8%,2.19
117.5,2.37,25.03,False,0110,0000-39.0%|0001-0.2%|0010-1.6%|0100-0.5%|1000-0.1%|0011-1.0%|0101-0.1%|0110-55.6%|1001-0.0%|1010-0.1%|1100-0.1%|0111-0.1%|1011-0.1%|1101-0.1%|1110-0.9%|1111-0.4%,2.19
117.5,2.37,25.54,True,0110,0000-5.8%|0001-13.6%|0010-0.7%|0100-0.9%|1000-0.1%|0011-1.7%|0101-0.6%|0110-71.3%|1001-0.1%|1010-0.2%|1100-0.3%|0111-0.7%|1011-0.1%|1101-0.2%|1110-2.7%|1111-1.0%,2.25
117.5,2.37,26.05,True,0110,0000-6.4%|0001-13.7%|0010-0.7%|0100-0.9%|1000-0.2%|0011-1.9%|0101-0.6%|0110-69.1%|1001-0.1%|1010-0.3%|1100-0.3%|0111-0.7%|1011-0.2%|1101-0.3%|1110-3.4%|1111-1.3%,2.25
117.5,2.37,26.56,False,0110,0000-37.7%|0001-0.2%|0010-2.3%|0100-0.5%|1000-0.3%|0011-0.8%|0101-0.1%|0110-54.5%|1001-0.0%|1010-0.3%|1100-0.3%|0111-0.2%|1011-0.1%|1101-0.2%|1110-1.9%|1111-0.7%,2.19
117.5,2.37,27.07,True,0110,0000-6.0%|0001-14.0%|0010-1.1%|0100-1.0%|1000-0.4%|0011-2.0%|0101-0.7%|0110-67.8%|1001-0.1%|1010-0.4%|1100-0.6%|0111-0.9%|1011-0.3%|1101-0.5%|1110-2.9%|1111-1.2%,2.26
117.5,2.37,27.59,True,0110,0000-5.9%|0001-13.6%|0010-1.1%|0100-1.0%|1000-0.3%|0011-2.1%|0101-0.7%|0110-69.1%|1001-0.1%|1010-0.3%|1100-0.5%|0111-1.1%|1011-0.3%|1101-0.4%|1110-2.4%|1111-1.1%,2.26
117.5,2.37,28.10,True,0110,0000-6.7%|0001-13.1%|0010-1.3%|0100-0.9%|1000-0.3%|0011-2.3%|0101-0.6%|0110-68.3%|1001-0.1%|1010-0.3%|1100-0.5%|0111-0.9%|1011-0.3%|1101-0.4%|1110-2.7%|1111-1.1%,2.26
117.5,2.37,28.61,False,0000,0000-60.9%|0001-0.5%|0010-3.1%|0100-0.4%|1000-0.4%|0011-0.7%|0101-0.1%|0110-32.1%|1001-0.1%|1010-0.5%|1100-0.1%|0111-0.2%|1011-0.3%|1101-0.1%|1110-0.5%|1111-0.2%,2.19
117.5,2.37,29.12,True,0110,0000-4.6%|0001-18.9%|0010-2.8%|0100-1.0%|1000-0.3%|0011-3.8%|0101-0.7%|0110-61.0%|1001-0.2%|1010-0.5%|1100-0.6%|0111-1.5%|1011-0.6%|1101-0.4%|1110-2.1%|1111-1.1%,2.29
117.5,2.37,29.63,True,0110,0000-4.3%|0001-17.9%|0010-2.9%|0100-1.1%|1000-0.3%|0011-4.1%|0101-0.8%|0110-62.5%|1001-0.1%|1010-0.4%|1100-0.5%|0111-1.7%|1011-0.5%|1101-0.4%|1110-1.7%|1111-0.9%,2.29
117.5,2.37,30.14,False,0000,0000-69.2%|0001-0.4%|0010-3.9%|0100-0.4%|1000-0.1%|0011-1.0%|0101-0.1%|0110-24.0%|1001-0.0%|1010-0.2%|1100-0.1%|0111-0.2%|1011-0.1%|1101-0.0%|1110-0.2%|1111-0.1%,2.19
117.5,2.37,30.65,False,0000,0000-45.4%|0001-0.4%|0010-2.0%|0100-0.5%|1000-0.5%|0011-0.8%|0101-0.1%|0110-45.0%|1001-0.1%|1010-0.2%|1100-0.4%|0111-0.5%|1011-0.1%|1101-0.1%|1110-3.2%|1111-0.7%,2.20
117.5,2.37,31.16,False,0000,0000-50.7%|0001-0.4%|0010-2.1%|0100-0.5%|1000-0.2%|0011-0.9%|0101-0.1%|0110-42.2%|1001-0.0%|1010-0.1%|1100-0.2%|0111-0.5%|1011-0.0%|1101-0.1%|1110-1.6%|1111-0.4%,2.20
117.5,2.37,31.67,True,0110,0000-6.7%|0001-11.9%|0010-1.1%|0100-1.1%|1000-0.3%|0011-1.3%|0101-0.6%|0110-69.3%|1001-0.1%|1010-0.4%|1100-0.4%|0111-1.2%|1011-0.2%|1101-0.3%|1110-4.4%|1111-0.9%,2.29
117.5,2.37,32.18,False,0000,0000-51.6%|0001-0.4%|0010-2.4%|0100-0.5%|1000-0.1%|0011-0.9%|0101-0.2%|0110-41.6%|1001-0.0%|1010-0.1%|1100-0.1%|0111-0.6%|1011-0.0%|1101-0.1%|1110-1.1%|1111-0.3%,2.19
117.5,2.37,32.69,False,0110,0000-45.2%|0001-0.3%|0010-2.5%|0100-0.4%|1000-0.4%|0011-1.0%|0101-0.1%|0110-48.1%|1001-0.0%|1010-0.2%|1100-0.1%|0111-0.3%|1011-0.1%|1101-0.1%|1110-0.8%|1111-0.4%,2.20
117.5,2.37,33.20,False,0000,0000-51.9%|0001-0.3%|0010-2.8%|0100-0.4%|1000-0.1%|0011-1.2%|0101-0.1%|0110-42.2%|1001-0.0%|1010-0.1%|1100-0.1%|0111-0.3%|1011-0.0%|1101-0.0%|1110-0.3%|1111-0.1%,2.20
117.5,2.37,33.72,True,0110,0000-8.3%|0001-12.4%|0010-1.1%|0100-0.9%|1000-0.3%|0011-1.4%|0101-0.5%|0110-70.5%|1001-0.1%|1010-0.4%|1100-0.4%|0111-0.7%|1011-0.2%|1101-0.5%|1110-1.4%|1111-0.9%,2.29
117.5,2.37,34.23,False,0000,0000-54.7%|0001-0.3%|0010-2.4%|0100-0.4%|1000-0.1%|0011-1.0%|0101-0.1%|0110-40.1%|1001-0.0%|1010-0.1%|1100-0.1%|0111-0.2%|1011-0.0%|1101-0.0%|1110-0.2%|1111-0.1%,2.19
117.5,2.37,34.74,False,0110,0000-44.5%|0001-0.3%|0010-2.3%|0100-0.5%|1000-0.6%|0011-1.4%|0101-0.1%|0110-47.5%|1001-0.1%|1010-0.3%|1100-0.3%|0111-0.3%|1011-0.1%|1101-0.1%|1110-1.1%|1111-0.5%,2.20
117.5,2.37,35.25,True,0110,0000-8.1%|0001-10.8%|0010-1.2%|0100-1.1%|1000-0.5%|0011-1.8%|0101-0.7%|0110-68.0%|1001-0.2%|1010-0.6%|1100-0.7%|0111-1.2%|1011-0.4%|1101-0.8%|1110-2.6%|1111-1.4%,2.29
117.5,2.37,35.76,True,0110,0000-8.3%|0001-11.1%|0010-1.2%|0100-1.2%|1000-0.4%|0011-1.7%|0101-0.7%|0110-68.3%|1001-0.2%|1010-0.6%|1100-0.6%|0111-1.3%|1011-0.4%|1101-0.7%|1110-2.2%|1111-1.2%,2.29
117.5,2.37,36.27,True,0110,0000-9.7%|0001-11.0%|0010-1.2%|0100-1.2%|1000-0.4%|0011-1.8%|0101-0.6%|0110-67.0%|1001-0.1%|1010-0.5%|1100-0.6%|0111-1.3%|1011-0.3%|1101-0.7%|1110-2.3%|1111-1.3%,2.29
117.5,2.37,36.78,False,0110,0000-41.0%|0001-0.2%|0010-1.8%|0100-0.3%|1000-0.7%|0011-1.1%|0101-0.1%|0110-51.7%|1001-0.1%|1010-0.4%|1100-0.3%|0111-0.2%|1011-0.2%|1101-0.2%|1110-1.1%|1111-0.8%,2.20
117.5,2.37,37.29,True,0110,0000-8.7%|0001-12.2%|0010-1.0%|0100-1.0%|1000-0.5%|0011-1.8%|0101-0.6%|0110-67.6%|1001-0.2%|1010-0.6%|1100-0.5%|0111-0.9%|1011-0.4%|1101-0.5%|1110-2.1%|1111-1.4%,2.29
117.5,2.37,37.80,True,0110,0000-8.7%|0001-12.3%|0010-1.1%|0100-1.0%|1000-0.5%|0011-1.9%|0101-0.6%|0110-67.7%|1001-0.2%|1010-0.5%|1100-0.5%|0111-1.0%|1011-0.4%|1101-0.5%|1110-2.0%|1111-1.2%,2.29
117.5,2.37,38.31,True,0110,0000-9.9%|0001-12.5%|0010-1.0%|0100-1.0%|1000-0.4%|0011-1.8%|0101-0.6%|0110-67.0%|1001-0.2%|1010-0.5%|1100-0.4%|0111-1.0%|1011-0.3%|1101-0.5%|1110-1.8%|1111-1.2%,2.29
117.5,2.37,38.82,True,0110,0000-7.2%|0001-11.6%|0010-0.9%|0100-0.8%|1000-1.0%|0011-1.7%|0101-0.5%|0110-64.0%|1001-0.3%|1010-0.7%|1100-1.4%|0111-0.7%|1011-0.5%|1101-1.2%|1110-4.4%|1111-3.2%,2.29
117.5,2.37,39.33,True,0110,0000-8.0%|0001-12.2%|0010-0.9%|0100-0.8%|1000-0.4%|0011-1.9%|0101-0.6%|0110-68.0%|1001-0.1%|1010-0.3%|1100-0.8%|0111-0.8%|1011-0.2%|1101-0.8%|1110-2.4%|1111-1.9%,2.29
117.5,2.37,39.85,False,0110,0000-24.5%|0001-0.2%|0010-1.7%|0100-0.3%|1000-0.1%|0011-1.8%|0101-0.1%|0110-68.9%|1001-0.0%|1010-0.1%|1100-0.2%|0111-0.4%|1011-0.0%|1101-0.1%|1110-0.8%|1111-0.7%,2.19
117.5,2.37,40.36,True,0110,0000-9.3%|0001-12.5%|0010-1.1%|0100-0.8%|1000-0.4%|0011-2.3%|0101-0.6%|0110-65.5%|1001-0.1%|1010-0.3%|1100-0.9%|0111-0.9%|1011-0.2%|1101-0.8%|1110-2.3%|1111-1.9%,2.29
117.5,2.37,40.87,False,0110,0000-30.2%|0001-0.2%|0010-1.8%|0100-0.2%|1000-0.4%|0011-1.4%|0101-0.1%|0110-59.9%|1001-0.0%|1010-0.2%|1100-0.5%|0111-0.2%|1011-0.1%|1101-0.2%|1110-3.2%|1111-1.4%,2.20
117.5,2.37,41.38,True,0110,0000-9.2%|0001-13.8%|0010-1.0%|0100-0.7%|1000-0.2%|0011-2.0%|0101-0.5%|0110-65.2%|1001-0.1%|1010-0.3%|1100-0.8%|0111-0.7%|1011-0.2%|1101-0.7%|1110-2.7%|1111-2.0%,2.29
117.5,2.37,41.89,False,0110,0000-30.4%|0001-0.2%|0010-1.7%|0100-0.2%|1000-0.1%|0011-1.6%|0101-0.1%|0110-63.3%|1001-0.0%|1010-0.1%|1100-0.2%|0111-0.2%|1011-0.0%|1101-0.1%|1110-1.2%|1111-0.6%,2.19
117.5,2.37,42.40,False,0110,0000-34.1%|0001-0.2%|0010-2.0%|0100-0.3%|1000-0.1%|0011-1.8%|0101-0.1%|0110-58.5%|1001-0.0%|1010-0.1%|1100-0.3%|0111-0.2%|1011-0.0%|1101-0.1%|1110-1.5%|1111-0.7%,2.19
117.5,2.37,42.91,False,0110,0000-40.2%|0001-0.2%|0010-2.2%|0100-0.4%|1000-0.3%|0011-1.0%|0101-0.1%|0110-51.2%|1001-0.0%|1010-0.2%|1100-0.4%|0111-0.2%|1011-0.1%|1101-0.2%|1110-2.3%|1111-1.0%,2.20
117.5,2.37,43.42,False,0110,0000-42.8%|0001-0.3%|0010-2.3%|0100-0.5%|1000-0.2%|0011-1.3%|0101-0.1%|0110-49.9%|1001-0.0%|1010-0.1%|1100-0.3%|0111-0.2%|1011-0.0%|1101-0.1%|1110-1.3%|1111-0.6%,2.20
117.5,2.37,43.93,False,0110,0000-41.7%|0001-0.3%|0010-2.3%|0100-0.5%|1000-0.1%|0011-1.3%|0101-0.1%|0110-51.1%|1001-0.0%|1010-0.1%|1100-0.2%|0111-0.2%|1011-0.0%|1101-0.1%|1110-1.3%|1111-0.6%,2.20
117.5,2.37,44.44,False,0110,0000-43.1%|0001-0.2%|0010-2.4%|0100-0.5%|1000-0.1%|0011-1.3%|0101-0.1%|0110-49.5%|1001-0.0%|1010-0.1%|1100-0.3%|0111-0.2%|1011-0.0%|1101-0.1%|1110-1.2%|1111-0.6%,2.20
117.5,2.37,44.95,False,0000,0000-57.3%|0001-0.5%|0010-3.4%|0100-0.4%|1000-0.2%|0011-0.7%|0101-0.1%|0110-35.2%|1001-0.0%|1010-0.2%|1100-0.2%|0111-0.2%|1011-0.0%|1101-0.2%|1110-0.8%|1111-0.5%,2.19
117.5,2.37,45.46,True,0110,0000-5.1%|0001-15.8%|0010-2.9%|0100-1.1%|1000-0.2%|0011-3.6%|0101-0.8%|0110-63.5%|1001-0.2%|1010-0.4%|1100-0.6%|0111-1.9%|1011-0.2%|1101-0.7%|1110-1.8%|1111-1.1%,2.29
117.5,2.37,45.98,False,0000,0000-62.5%|0001-0.5%|0010-3.5%|0100-0.4%|1000-0.1%|0011-0.7%|0101-0.1%|0110-31.1%|1001-0.0%|1010-0.1%|1100-0.1%|0111-0.2%|1011-0.0%|1101-0.1%|1110-0.4%|1111-0.3%,2.19
117.5,2.37,46.49,True,0110,0000-5.8%|0001-16.8%|0010-3.1%|0100-1.1%|1000-0.2%|0011-4.0%|0101-0.8%|0110-61.3%|1001-0.2%|1010-0.4%|1100-0.5%|0111-2.1%|1011-0.2%|1101-0.7%|1110-1.8%|1111-1.2%,2.28
117.5,2.37,47.00,False,0110,0000-41.8%|0001-0.4%|0010-2.2%|0100-0.5%|1000-0.2%|0011-0.7%|0101-0.1%|0110-51.0%|1001-0.0%|1010-0.1%|1100-0.4%|0111-0.4%|1011-0.0%|1101-0.2%|1110-1.5%|1111-0.5%,2.19
