global_bpm,song_duration_minutes,beat_time_sec,onset_detected,selected_step,step_probabilities,time_taken_sec
117.5,2.37,8.17,False,0000,0000-67.3%|0001-4.1%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-18.5%|1001-0.0%|1010-0.0%|1100-0.0%|0111-10.1%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.06
117.5,2.37,8.68,True,0111,0000-10.6%|0001-19.3%|0010-0.0%|0100-2.7%|1000-0.0%|0011-0.0%|0101-0.0%|0110-38.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-22.1%|1011-0.0%|1101-0.0%|1110-2.2%|1111-4.2%,2.11
117.5,2.37,9.20,False,0111,0000-72.4%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-17.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-10.2%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.06
117.5,2.37,9.71,False,0000,0000-85.6%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-9.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-5.4%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.18
117.5,2.37,10.22,False,0111,0000-41.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-29.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-22.3%|1011-0.0%|1101-0.0%|1110-2.8%|1111-4.1%,2.13
117.5,2.37,10.73,True,0001,0000-12.1%|0001-15.1%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-41.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-24.0%|1011-0.0%|1101-0.0%|1110-2.6%|1111-5.1%,2.30
117.5,2.37,11.24,True,0110,0000-9.5%|0001-13.5%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-43.2%|1001-0.0%|1010-0.0%|1100-0.0%|0111-28.9%|1011-0.0%|1101-0.0%|1110-0.0%|1111-4.8%,2.22
117.5,2.37,11.75,False,0000,0000-55.4%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-3.0%|0101-0.0%|0110-21.6%|1001-0.0%|1010-0.0%|1100-0.0%|0111-20.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.13
117.5,2.37,12.26,False,0000,0000-37.6%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-34.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-27.5%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.22
117.5,2.37,12.77,False,0000,0000-41.6%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-32.2%|1001-0.0%|1010-0.0%|1100-0.0%|0111-26.2%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.23
117.5,2.37,13.28,False,0111,0000-37.4%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-35.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-27.4%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.23
117.5,2.37,13.79,True,0000,0000-13.9%|0001-15.6%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-38.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-25.7%|1011-0.0%|1101-0.0%|1110-2.8%|1111-4.0%,2.32
117.5,2.37,14.30,True,0111,0000-11.2%|0001-11.6%|0010-0.0%|0100-0.0%|1000-2.5%|0011-0.0%|0101-0.0%|0110-33.1%|1001-0.0%|1010-0.0%|1100-2.8%|0111-25.5%|1011-0.0%|1101-0.0%|1110-5.9%|1111-7.3%,2.56
117.5,2.37,14.81,False,0000,0000-51.7%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-27.2%|1001-0.0%|1010-0.0%|1100-0.0%|0111-21.1%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.32
117.5,2.37,15.33,True,0110,0000-11.4%|0001-18.5%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-37.5%|1001-0.0%|1010-0.0%|1100-0.0%|0111-29.9%|1011-0.0%|1101-0.0%|1110-0.0%|1111-2.7%,2.56
117.5,2.37,15.84,True,0001,0000-13.3%|0001-19.5%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-34.5%|1001-0.0%|1010-0.0%|1100-0.0%|0111-27.1%|1011-0.0%|1101-0.0%|1110-2.4%|1111-3.2%,2.56
117.5,2.37,16.35,True,0001,0000-14.2%|0001-12.7%|0010-0.0%|0100-0.0%|1000-2.5%|0011-0.0%|0101-0.0%|0110-38.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-22.6%|1011-0.0%|1101-0.0%|1110-4.7%|1111-5.0%,2.60
117.5,2.37,16.86,True,0000,0000-15.6%|0001-12.5%|0010-0.0%|0100-2.3%|1000-0.0%|0011-0.0%|0101-0.0%|0110-39.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-24.1%|1011-0.0%|1101-0.0%|1110-2.7%|1111-3.0%,2.60
117.5,2.37,17.37,False,0111,0000-43.2%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-33.6%|1001-0.0%|1010-0.0%|1100-0.0%|0111-23.1%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.57
117.5,2.37,17.88,True,0000,0000-16.2%|0001-13.2%|0010-0.0%|0100-2.2%|1000-0.0%|0011-0.0%|0101-0.0%|0110-41.6%|1001-0.0%|1010-0.0%|1100-0.0%|0111-24.6%|1011-0.0%|1101-0.0%|1110-0.0%|1111-2.1%,2.61
117.5,2.37,18.39,False,0110,0000-29.7%|0001-6.3%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-26.7%|1001-0.0%|1010-0.0%|1100-0.0%|0111-32.2%|1011-0.0%|1101-0.0%|1110-0.0%|1111-5.1%,2.75
117.5,2.37,18.90,True,0111,0000-11.1%|0001-17.1%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-31.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-27.9%|1011-0.0%|1101-0.0%|1110-5.4%|1111-6.7%,2.65
117.5,2.37,19.41,False,0111,0000-30.1%|0001-5.9%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-29.7%|1001-0.0%|1010-0.0%|1100-0.0%|0111-34.2%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.64
117.5,2.37,19.92,False,0110,0000-38.2%|0001-6.6%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-26.6%|1001-0.0%|1010-0.0%|1100-0.0%|0111-28.6%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.64
117.5,2.37,20.43,False,0110,0000-38.4%|0001-5.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-32.2%|1001-0.0%|1010-0.0%|1100-0.0%|0111-21.1%|1011-0.0%|1101-0.0%|1110-3.3%|1111-0.0%,2.66
117.5,2.37,20.94,False,0000,0000-42.7%|0001-8.3%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-29.4%|1001-0.0%|1010-0.0%|1100-0.0%|0111-19.6%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.66
117.5,2.37,21.46,False,0110,0000-34.9%|0001-6.9%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-35.5%|1001-0.0%|1010-0.0%|1100-0.0%|0111-22.7%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.66
117.5,2.37,21.97,False,0000,0000-43.3%|0001-7.8%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-29.2%|1001-0.0%|1010-0.0%|1100-0.0%|0111-19.7%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.66
117.5,2.37,22.48,False,0110,0000-33.3%|0001-5.4%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-39.5%|1001-0.0%|1010-0.0%|1100-0.0%|0111-21.9%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.70
117.5,2.37,22.99,True,0111,0000-14.0%|0001-26.7%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-42.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-17.1%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.73
117.5,2.37,23.50,True,0110,0000-13.3%|0001-28.3%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-41.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-17.1%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.73
117.5,2.37,24.01,True,0000,0000-14.4%|0001-27.8%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-40.7%|1001-0.0%|1010-0.0%|1100-0.0%|0111-17.2%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.74
117.5,2.37,24.52,False,0000,0000-33.9%|0001-5.9%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-41.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-19.2%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.74
117.5,2.37,25.03,False,0110,0000-41.2%|0001-5.6%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-36.6%|1001-0.0%|1010-0.0%|1100-0.0%|0111-16.7%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.75
117.5,2.37,25.54,True,0000,0000-10.7%|0001-28.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-38.5%|1001-0.0%|1010-0.0%|1100-0.0%|0111-22.8%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.95
117.5,2.37,26.05,True,0000,0000-12.0%|0001-27.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-38.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-22.7%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.95
117.5,2.37,26.56,False,0110,0000-32.3%|0001-6.9%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-42.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-18.8%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.96
117.5,2.37,27.07,True,0110,0000-12.3%|0001-21.5%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-44.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-21.2%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.00
117.5,2.37,27.59,True,0110,0000-10.2%|0001-19.8%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-41.6%|1001-0.0%|1010-0.0%|1100-0.0%|0111-28.4%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.00
117.5,2.37,28.10,True,0110,0000-11.7%|0001-18.9%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-42.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-27.2%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.00
117.5,2.37,28.61,False,0111,0000-35.3%|0001-7.5%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-36.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-21.3%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.00
117.5,2.37,29.12,True,0000,0000-16.0%|0001-24.4%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-38.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-19.0%|1011-0.0%|1101-0.0%|1110-2.4%|1111-0.0%,2.99
117.5,2.37,29.63,True,0000,0000-15.2%|0001-23.8%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-40.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-20.8%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.99
117.5,2.37,30.14,False,0111,0000-49.3%|0001-7.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-32.2%|1001-0.0%|1010-0.0%|1100-0.0%|0111-11.5%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.00
117.5,2.37,30.65,False,0000,0000-48.7%|0001-6.9%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-26.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-18.3%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.99
117.5,2.37,31.16,False,0000,0000-49.2%|0001-5.9%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-26.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-18.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.99
117.5,2.37,31.67,True,0110,0000-11.7%|0001-24.5%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-42.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-21.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.15
117.5,2.37,32.18,False,0000,0000-53.3%|0001-5.5%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-25.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-16.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,2.99
117.5,2.37,32.69,False,0000,0000-58.1%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-27.6%|1001-0.0%|1010-0.0%|1100-0.0%|0111-14.3%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.04
117.5,2.37,33.20,False,0000,0000-59.3%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-27.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-13.6%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.03
117.5,2.37,33.72,True,0111,0000-14.1%|0001-24.8%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-36.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-24.9%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.40
117.5,2.37,34.23,False,0000,0000-63.6%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-24.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-12.3%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.03
117.5,2.37,34.74,False,0000,0000-62.0%|0001-8.9%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-18.5%|1001-0.0%|1010-0.0%|1100-0.0%|0111-10.6%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.38
117.5,2.37,35.25,True,0000,0000-20.0%|0001-26.3%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-34.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-19.7%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.44
117.5,2.37,35.76,True,0001,0000-17.9%|0001-25.9%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-35.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-20.4%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.44
117.5,2.37,36.27,True,0000,0000-20.9%|0001-17.6%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-42.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-18.5%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.45
117.5,2.37,36.78,False,0000,0000-54.5%|0001-5.5%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-28.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-11.7%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.44
117.5,2.37,37.29,True,0110,0000-16.4%|0001-20.2%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-42.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-20.6%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.48
117.5,2.37,37.80,True,0110,0000-16.0%|0001-22.4%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-37.9%|1001-0.0%|1010-0.0%|1100-0.0%|0111-23.7%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.48
117.5,2.37,38.31,True,0111,0000-18.1%|0001-20.2%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-33.2%|1001-0.0%|1010-0.0%|1100-0.0%|0111-28.5%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.48
117.5,2.37,38.82,True,0110,0000-24.4%|0001-17.8%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-35.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-22.8%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.53
117.5,2.37,39.33,True,0110,0000-26.0%|0001-16.6%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-35.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-22.1%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.53
117.5,2.37,39.85,False,0000,0000-55.2%|0001-3.9%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-28.2%|1001-0.0%|1010-0.0%|1100-0.0%|0111-12.7%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.49
117.5,2.37,40.36,True,0000,0000-27.7%|0001-23.1%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-30.7%|1001-0.0%|1010-0.0%|1100-0.0%|0111-18.5%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.53
117.5,2.37,40.87,False,0110,0000-39.3%|0001-4.4%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-42.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-14.2%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.53
117.5,2.37,41.38,True,0000,0000-19.1%|0001-16.8%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-45.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-19.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.74
117.5,2.37,41.89,False,0110,0000-34.5%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-49.4%|1001-0.0%|1010-0.0%|1100-0.0%|0111-16.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.53
117.5,2.37,42.40,False,0000,0000-44.9%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-41.4%|1001-0.0%|1010-0.0%|1100-0.0%|0111-13.7%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.53
117.5,2.37,42.91,False,0000,0000-39.4%|0001-6.2%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-41.6%|1001-0.0%|1010-0.0%|1100-0.0%|0111-12.8%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.74
117.5,2.37,43.42,False,0000,0000-41.5%|0001-6.3%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-40.2%|1001-0.0%|1010-0.0%|1100-0.0%|0111-12.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.74
117.5,2.37,43.93,False,0000,0000-39.2%|0001-6.4%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-42.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-12.4%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.74
117.5,2.37,44.44,False,0000,0000-43.5%|0001-6.5%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-38.1%|1001-0.0%|1010-0.0%|1100-0.0%|0111-11.8%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.74
117.5,2.37,44.95,False,0110,0000-38.8%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-43.2%|1001-0.0%|1010-0.0%|1100-0.0%|0111-17.9%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.78
117.5,2.37,45.46,True,0111,0000-17.7%|0001-16.2%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-42.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-23.8%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.81
117.5,2.37,45.98,False,0110,0000-38.8%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-48.8%|1001-0.0%|1010-0.0%|1100-0.0%|0111-12.4%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.78
117.5,2.37,46.49,True,0001,0000-20.2%|0001-17.5%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-45.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-17.3%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.81
117.5,2.37,47.00,False,0110,0000-39.3%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-53.3%|1001-0.0%|1010-0.0%|1100-0.0%|0111-7.4%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,3.82
