global_bpm,song_duration_minutes,beat_time_sec,onset_detected,selected_step,step_probabilities,time_taken_sec
117.5,2.37,5.62,True,0000,0000-24.1%|0001-39.1%|0010-1.9%|0100-2.2%|1000-0.5%|0011-2.1%|0101-1.7%|0110-22.1%|1001-0.2%|1010-0.2%|1100-0.2%|0111-4.0%|1011-0.1%|1101-0.3%|1110-0.4%|1111-0.8%,1.93
117.5,2.37,6.13,False,1111,0000-82.1%|0001-7.9%|0010-2.4%|0100-1.9%|1000-0.4%|0011-1.6%|0101-1.0%|0110-0.9%|1001-0.1%|1010-0.1%|1100-0.1%|0111-1.2%|1011-0.0%|1101-0.1%|1110-0.0%|1111-0.3%,1.94
117.5,2.37,6.64,True,0101,0000-16.2%|0001-40.0%|0010-2.6%|0100-2.1%|1000-0.2%|0011-2.6%|0101-1.6%|0110-27.3%|1001-0.1%|1010-0.1%|1100-0.3%|0111-4.5%|1011-0.1%|1101-0.4%|1110-0.6%|1111-1.3%,2.09
117.5,2.37,7.15,False,0000,0000-86.9%|0001-5.8%|0010-2.4%|0100-1.1%|1000-0.1%|0011-1.4%|0101-0.7%|0110-0.5%|1001-0.0%|1010-0.0%|1100-0.1%|0111-0.7%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.2%,1.95
117.5,2.37,7.66,False,0100,0000-89.0%|0001-4.9%|0010-2.1%|0100-0.9%|1000-0.1%|0011-1.2%|0101-0.5%|0110-0.4%|1001-0.0%|1010-0.0%|1100-0.1%|0111-0.5%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.1%,1.94
117.5,2.37,8.17,False,1000,0000-42.2%|0001-4.6%|0010-1.1%|0100-12.7%|1000-0.5%|0011-1.5%|0101-11.6%|0110-1.4%|1001-0.1%|1010-0.2%|1100-0.9%|0111-4.7%|1011-0.2%|1101-0.9%|1110-1.3%|1111-16.1%,2.06
117.5,2.37,8.68,True,1110,0000-10.1%|0001-18.3%|0010-0.9%|0100-2.4%|1000-0.9%|0011-1.4%|0101-2.8%|0110-29.0%|1001-0.4%|1010-0.6%|1100-1.1%|0111-12.1%|1011-0.5%|1101-1.4%|1110-2.5%|1111-15.5%,2.11
117.5,2.37,9.20,False,0000,0000-47.3%|0001-4.4%|0010-1.2%|0100-13.6%|1000-0.3%|0011-1.6%|0101-13.2%|0110-1.6%|1001-0.1%|1010-0.2%|1100-0.5%|0111-4.7%|1011-0.1%|1101-0.6%|1110-0.9%|1111-9.9%,2.06
117.5,2.37,9.71,False,0000,0000-52.8%|0001-3.6%|0010-1.0%|0100-12.0%|1000-0.4%|0011-1.4%|0101-10.9%|0110-1.5%|1001-0.1%|1010-0.2%|1100-0.6%|0111-4.2%|1011-0.2%|1101-0.6%|1110-0.8%|1111-9.8%,2.06
117.5,2.37,10.22,False,0100,0000-53.7%|0001-2.2%|0010-0.5%|0100-9.4%|1000-2.3%|0011-0.6%|0101-4.6%|0110-2.1%|1001-0.2%|1010-0.5%|1100-1.3%|0111-2.4%|1011-0.4%|1101-0.9%|1110-5.1%|1111-13.7%,2.13
117.5,2.37,10.73,True,0111,0000-12.4%|0001-17.5%|0010-0.7%|0100-2.3%|1000-3.8%|0011-1.0%|0101-2.4%|0110-22.3%|1001-0.5%|1010-1.0%|1100-1.5%|0111-12.5%|1011-1.1%|1101-1.5%|1110-4.9%|1111-14.5%,2.21
117.5,2.37,11.24,True,0110,0000-11.3%|0001-17.5%|0010-0.5%|0100-2.4%|1000-3.1%|0011-1.0%|0101-2.6%|0110-25.6%|1001-0.4%|1010-0.6%|1100-1.3%|0111-15.8%|1011-0.7%|1101-1.4%|1110-4.4%|1111-11.5%,2.21
117.5,2.37,11.75,False,0000,0000-58.9%|0001-1.9%|0010-0.6%|0100-8.9%|1000-1.8%|0011-0.9%|0101-5.0%|0110-3.3%|1001-0.1%|1010-0.3%|1100-1.2%|0111-3.3%|1011-0.3%|1101-0.9%|1110-3.6%|1111-9.0%,2.13
117.5,2.37,12.26,False,0000,0000-38.2%|0001-1.9%|0010-0.8%|0100-15.7%|1000-3.5%|0011-0.9%|0101-5.9%|0110-11.7%|1001-0.4%|1010-0.8%|1100-1.2%|0111-8.1%|1011-0.6%|1101-0.7%|1110-4.3%|1111-5.5%,2.22
117.5,2.37,12.77,False,0101,0000-43.3%|0001-1.8%|0010-1.0%|0100-15.9%|1000-1.4%|0011-1.1%|0101-6.6%|0110-12.5%|1001-0.2%|1010-0.4%|1100-0.7%|0111-9.0%|1011-0.3%|1101-0.4%|1110-2.3%|1111-2.9%,2.22
117.5,2.37,13.28,False,0101,0000-37.3%|0001-1.6%|0010-1.0%|0100-15.1%|1000-1.7%|0011-0.9%|0101-6.5%|0110-15.3%|1001-0.3%|1010-0.5%|1100-0.8%|0111-10.6%|1011-0.4%|1101-0.5%|1110-3.2%|1111-4.3%,2.23
117.5,2.37,13.79,True,1111,0000-12.9%|0001-12.9%|0010-0.6%|0100-4.8%|1000-3.0%|0011-0.8%|0101-3.3%|0110-25.6%|1001-0.7%|1010-1.2%|1100-1.7%|0111-13.7%|1011-1.1%|1101-1.5%|1110-6.4%|1111-9.8%,2.32
117.5,2.37,14.30,True,0100,0000-7.7%|0001-10.9%|0010-0.4%|0100-4.4%|1000-5.9%|0011-0.6%|0101-4.6%|0110-17.2%|1001-1.5%|1010-1.5%|1100-2.5%|0111-10.7%|1011-1.4%|1101-1.8%|1110-9.3%|1111-19.7%,2.55
117.5,2.37,14.81,False,0000,0000-40.5%|0001-1.1%|0010-0.7%|0100-16.4%|1000-1.9%|0011-0.8%|0101-10.1%|0110-5.7%|1001-0.3%|1010-0.7%|1100-0.9%|0111-5.3%|1011-0.5%|1101-0.5%|1110-4.2%|1111-10.5%,2.31
117.5,2.37,15.33,True,1110,0000-7.8%|0001-11.7%|0010-0.4%|0100-4.4%|1000-4.3%|0011-0.7%|0101-4.9%|0110-19.3%|1001-1.3%|1010-1.2%|1100-2.3%|0111-12.5%|1011-1.2%|1101-1.7%|1110-8.3%|1111-18.1%,2.55
117.5,2.37,15.84,True,1101,0000-9.0%|0001-11.3%|0010-0.4%|0100-4.5%|1000-4.7%|0011-0.7%|0101-4.8%|0110-17.8%|1001-1.3%|1010-1.2%|1100-2.4%|0111-11.7%|1011-1.3%|1101-1.8%|1110-8.2%|1111-18.8%,2.56
117.5,2.37,16.35,True,0110,0000-11.8%|0001-10.9%|0010-0.4%|0100-6.9%|1000-5.8%|0011-0.6%|0101-5.5%|0110-18.0%|1001-1.2%|1010-1.4%|1100-3.5%|0111-8.8%|1011-1.2%|1101-2.6%|1110-9.5%|1111-11.8%,2.59
117.5,2.37,16.86,True,1110,0000-13.0%|0001-10.3%|0010-0.4%|0100-7.4%|1000-5.1%|0011-0.6%|0101-5.8%|0110-18.8%|1001-1.0%|1010-1.3%|1100-3.2%|0111-9.3%|1011-1.1%|1101-2.4%|1110-8.8%|1111-11.5%,2.59
117.5,2.37,17.37,False,0100,0000-35.5%|0001-1.0%|0010-0.6%|0100-29.7%|1000-1.1%|0011-0.8%|0101-9.7%|0110-5.4%|1001-0.2%|1010-0.5%|1100-1.0%|0111-4.5%|1011-0.3%|1101-0.7%|1110-3.6%|1111-5.2%,2.56
117.5,2.37,17.88,True,0000,0000-13.8%|0001-10.6%|0010-0.4%|0100-7.7%|1000-4.7%|0011-0.6%|0101-6.0%|0110-19.7%|1001-0.9%|1010-1.3%|1100-2.8%|0111-10.2%|1011-1.1%|1101-2.0%|1110-7.7%|1111-10.3%,2.60
117.5,2.37,18.39,False,0000,0000-22.4%|0001-0.6%|0010-0.4%|0100-25.6%|1000-1.8%|0011-0.4%|0101-6.5%|0110-8.6%|1001-0.1%|1010-0.2%|1100-3.0%|0111-4.1%|1011-0.1%|1101-1.4%|1110-11.7%|1111-13.1%,2.64
117.5,2.37,18.90,True,0110,0000-11.6%|0001-11.1%|0010-0.5%|0100-6.7%|1000-4.0%|0011-0.7%|0101-4.8%|0110-21.5%|1001-0.7%|1010-1.0%|1100-2.3%|0111-8.4%|1011-1.0%|1101-1.4%|1110-11.2%|1111-13.3%,2.65
117.5,2.37,19.41,False,0100,0000-27.3%|0001-0.8%|0010-0.4%|0100-32.6%|1000-0.5%|0011-0.5%|0101-8.3%|0110-13.0%|1001-0.0%|1010-0.0%|1100-1.0%|0111-6.2%|1011-0.0%|1101-0.5%|1110-4.1%|1111-4.9%,2.64
117.5,2.37,19.92,False,1110,0000-31.0%|0001-0.8%|0010-0.5%|0100-32.3%|1000-0.7%|0011-0.5%|0101-8.2%|0110-10.7%|1001-0.1%|1010-0.1%|1100-1.1%|0111-4.9%|1011-0.1%|1101-0.6%|1110-4.0%|1111-4.6%,2.65
117.5,2.37,20.43,False,1101,0000-31.0%|0001-0.8%|0010-0.5%|0100-18.8%|1000-1.3%|0011-0.6%|0101-3.8%|0110-11.2%|1001-0.1%|1010-0.6%|1100-3.8%|0111-3.7%|1011-0.2%|1101-1.5%|1110-12.2%|1111-9.9%,2.66
117.5,2.37,20.94,False,0100,0000-36.9%|0001-0.8%|0010-0.7%|0100-18.8%|1000-0.9%|0011-0.8%|0101-4.1%|0110-12.3%|1001-0.1%|1010-0.6%|1100-2.5%|0111-3.7%|1011-0.2%|1101-1.2%|1110-9.0%|1111-7.5%,2.66
117.5,2.37,21.46,False,0000,0000-34.3%|0001-0.8%|0010-0.7%|0100-21.0%|1000-0.5%|0011-0.8%|0101-4.7%|0110-18.8%|1001-0.1%|1010-0.3%|1100-1.6%|0111-5.5%|1011-0.2%|1101-0.7%|1110-5.5%|1111-4.6%,2.67
117.5,2.37,21.97,False,1111,0000-38.4%|0001-0.8%|0010-0.6%|0100-19.4%|1000-0.6%|0011-0.7%|0101-4.9%|0110-14.8%|1001-0.1%|1010-0.4%|1100-1.9%|0111-4.9%|1011-0.2%|1101-0.9%|1110-6.2%|1111-5.1%,2.67
117.5,2.37,22.48,False,0111,0000-28.9%|0001-0.8%|0010-0.4%|0100-27.7%|1000-1.2%|0011-0.6%|0101-5.9%|0110-12.4%|1001-0.1%|1010-0.4%|1100-1.6%|0111-4.8%|1011-0.2%|1101-1.1%|1110-5.7%|1111-8.2%,2.70
117.5,2.37,22.99,True,0000,0000-15.3%|0001-14.0%|0010-0.5%|0100-11.1%|1000-2.6%|0011-0.7%|0101-5.9%|0110-23.8%|1001-0.5%|1010-0.8%|1100-1.9%|0111-8.6%|1011-0.6%|1101-1.5%|1110-5.0%|1111-7.1%,2.74
117.5,2.37,23.50,True,0110,0000-14.4%|0001-15.1%|0010-0.6%|0100-9.8%|1000-2.7%|0011-0.8%|0101-5.8%|0110-23.8%|1001-0.6%|1010-0.9%|1100-1.8%|0111-9.2%|1011-0.7%|1101-1.5%|1110-5.0%|1111-7.4%,2.74
117.5,2.37,24.01,True,0000,0000-14.8%|0001-13.7%|0010-0.4%|0100-11.0%|1000-2.7%|0011-0.6%|0101-6.1%|0110-23.3%|1001-0.5%|1010-0.8%|1100-1.9%|0111-8.7%|1011-0.7%|1101-1.6%|1110-5.3%|1111-7.8%,2.74
117.5,2.37,24.52,False,1101,0000-32.7%|0001-1.0%|0010-0.3%|0100-26.2%|1000-1.3%|0011-0.5%|0101-5.2%|0110-10.8%|1001-0.1%|1010-0.4%|1100-2.0%|0111-5.5%|1011-0.2%|1101-1.2%|1110-6.6%|1111-6.3%,2.75
117.5,2.37,25.03,False,0100,0000-38.3%|0001-0.9%|0010-0.5%|0100-27.0%|1000-1.1%|0011-0.6%|0101-5.4%|0110-10.2%|1001-0.1%|1010-0.4%|1100-1.2%|0111-4.8%|1011-0.2%|1101-0.8%|1110-4.3%|1111-4.1%,2.75
117.5,2.37,25.54,True,0100,0000-12.9%|0001-15.3%|0010-0.4%|0100-9.4%|1000-3.6%|0011-0.7%|0101-5.3%|0110-21.9%|1001-0.7%|1010-0.9%|1100-2.3%|0111-8.9%|1011-0.7%|1101-2.2%|1110-7.0%|1111-7.8%,2.94
117.5,2.37,26.05,True,0100,0000-13.6%|0001-13.8%|0010-0.4%|0100-10.6%|1000-3.6%|0011-0.7%|0101-5.5%|0110-22.1%|1001-0.6%|1010-0.9%|1100-2.4%|0111-8.8%|1011-0.7%|1101-2.1%|1110-6.9%|1111-7.5%,2.94
117.5,2.37,26.56,False,1110,0000-21.1%|0001-0.9%|0010-0.5%|0100-27.8%|1000-1.7%|0011-0.6%|0101-5.6%|0110-12.1%|1001-0.2%|1010-0.7%|1100-3.3%|0111-6.1%|1011-0.3%|1101-2.4%|1110-8.4%|1111-8.6%,2.95
117.5,2.37,27.07,True,0100,0000-10.9%|0001-8.8%|0010-0.3%|0100-11.6%|1000-3.3%|0011-0.4%|0101-5.3%|0110-21.9%|1001-0.4%|1010-1.0%|1100-3.9%|0111-9.7%|1011-0.6%|1101-3.2%|1110-9.0%|1111-9.7%,2.99
117.5,2.37,27.59,True,0100,0000-10.4%|0001-9.2%|0010-0.3%|0100-11.1%|1000-3.2%|0011-0.4%|0101-5.2%|0110-22.5%|1001-0.4%|1010-1.0%|1100-3.7%|0111-10.5%|1011-0.6%|1101-3.0%|1110-8.6%|1111-9.7%,3.00
117.5,2.37,28.10,True,0110,0000-11.1%|0001-8.0%|0010-0.4%|0100-12.1%|1000-2.9%|0011-0.4%|0101-5.4%|0110-23.7%|1001-0.4%|1010-0.9%|1100-3.5%|0111-10.2%|1011-0.6%|1101-2.8%|1110-8.5%|1111-9.2%,2.99
117.5,2.37,28.61,False,0000,0000-28.0%|0001-1.2%|0010-0.3%|0100-24.1%|1000-3.2%|0011-0.4%|0101-5.8%|0110-9.9%|1001-0.2%|1010-1.1%|1100-2.8%|0111-3.8%|1011-0.6%|1101-1.6%|1110-10.7%|1111-6.4%,3.00
117.5,2.37,29.12,True,0000,0000-14.6%|0001-11.6%|0010-0.4%|0100-11.4%|1000-4.0%|0011-0.5%|0101-5.8%|0110-20.4%|1001-0.5%|1010-1.1%|1100-2.8%|0111-7.6%|1011-0.8%|1101-2.4%|1110-8.5%|1111-7.5%,2.99
117.5,2.37,29.63,True,0111,0000-14.3%|0001-12.2%|0010-0.4%|0100-11.4%|1000-3.5%|0011-0.6%|0101-6.3%|0110-21.4%|1001-0.4%|1010-1.0%|1100-2.6%|0111-8.4%|1011-0.7%|1101-2.3%|1110-7.7%|1111-6.8%,2.98
117.5,2.37,30.14,False,0000,0000-34.9%|0001-1.0%|0010-0.7%|0100-24.2%|1000-1.9%|0011-0.7%|0101-6.2%|0110-11.1%|1001-0.1%|1010-0.9%|1100-1.9%|0111-3.6%|1011-0.4%|1101-1.1%|1110-7.1%|1111-4.0%,3.00
117.5,2.37,30.65,False,1110,0000-28.3%|0001-1.2%|0010-0.7%|0100-17.7%|1000-1.5%|0011-0.8%|0101-5.1%|0110-9.3%|1001-0.1%|1010-0.7%|1100-3.2%|0111-7.2%|1011-0.3%|1101-2.0%|1110-11.5%|1111-10.5%,2.99
117.5,2.37,31.16,False,0000,0000-29.8%|0001-1.1%|0010-0.5%|0100-17.2%|1000-1.1%|0011-0.6%|0101-4.8%|0110-11.2%|1001-0.1%|1010-0.6%|1100-2.7%|0111-8.0%|1011-0.2%|1101-1.7%|1110-10.8%|1111-9.7%,2.99
117.5,2.37,31.67,True,0001,0000-11.3%|0001-13.8%|0010-0.3%|0100-10.6%|1000-2.5%|0011-0.5%|0101-5.6%|0110-22.5%|1001-0.2%|1010-0.7%|1100-2.6%|0111-12.4%|1011-0.4%|1101-2.0%|1110-6.9%|1111-7.7%,3.16
117.5,2.37,32.18,False,1110,0000-29.8%|0001-0.9%|0010-0.7%|0100-18.2%|1000-1.1%|0011-0.7%|0101-4.9%|0110-11.7%|1001-0.1%|1010-0.6%|1100-2.5%|0111-7.6%|1011-0.2%|1101-1.5%|1110-10.4%|1111-9.2%,2.99
117.5,2.37,32.69,False,0110,0000-36.6%|0001-1.4%|0010-0.8%|0100-19.1%|1000-1.3%|0011-0.8%|0101-4.3%|0110-13.1%|1001-0.1%|1010-0.4%|1100-1.6%|0111-7.0%|1011-0.2%|1101-0.6%|1110-8.4%|1111-4.4%,3.03
117.5,2.37,33.20,False,0100,0000-36.9%|0001-1.2%|0010-0.9%|0100-20.5%|1000-1.0%|0011-0.9%|0101-4.6%|0110-14.6%|1001-0.1%|1010-0.4%|1100-1.1%|0111-7.4%|1011-0.1%|1101-0.5%|1110-6.4%|1111-3.5%,3.03
117.5,2.37,33.72,True,0001,0000-11.0%|0001-12.9%|0010-0.4%|0100-9.9%|1000-3.5%|0011-0.7%|0101-5.7%|0110-20.0%|1001-0.3%|1010-0.6%|1100-3.7%|0111-9.8%|1011-0.4%|1101-2.6%|1110-11.2%|1111-7.4%,3.39
117.5,2.37,34.23,False,0000,0000-39.2%|0001-1.2%|0010-0.8%|0100-20.5%|1000-0.9%|0011-0.8%|0101-4.6%|0110-13.6%|1001-0.1%|1010-0.3%|1100-1.2%|0111-6.7%|1011-0.1%|1101-0.5%|1110-6.4%|1111-3.3%,3.03
117.5,2.37,34.74,False,0110,0000-39.5%|0001-2.0%|0010-0.8%|0100-19.2%|1000-1.0%|0011-0.8%|0101-3.8%|0110-14.3%|1001-0.1%|1010-0.3%|1100-1.3%|0111-5.8%|1011-0.1%|1101-0.8%|1110-6.9%|1111-3.3%,3.38
117.5,2.37,35.25,True,0001,0000-14.6%|0001-15.5%|0010-0.5%|0100-12.3%|1000-3.5%|0011-0.7%|0101-6.5%|0110-19.6%|1001-0.3%|1010-0.6%|1100-2.8%|0111-7.4%|1011-0.4%|1101-2.2%|1110-8.0%|1111-5.0%,3.44
117.5,2.37,35.76,True,0101,0000-13.4%|0001-15.4%|0010-0.4%|0100-12.7%|1000-3.7%|0011-0.6%|0101-6.8%|0110-19.7%|1001-0.3%|1010-0.7%|1100-2.9%|0111-7.4%|1011-0.4%|1101-2.3%|1110-8.1%|1111-5.0%,3.44
117.5,2.37,36.27,True,1101,0000-15.3%|0001-14.2%|0010-0.4%|0100-13.7%|1000-3.1%|0011-0.6%|0101-6.4%|0110-20.6%|1001-0.3%|1010-0.6%|1100-2.8%|0111-7.6%|1011-0.3%|1101-2.0%|1110-7.7%|1111-4.6%,3.44
117.5,2.37,36.78,False,1111,0000-25.4%|0001-1.9%|0010-0.4%|0100-18.7%|1000-2.4%|0011-0.4%|0101-5.4%|0110-15.0%|1001-0.1%|1010-0.9%|1100-2.8%|0111-3.8%|1011-0.4%|1101-2.5%|1110-14.0%|1111-5.8%,3.44
117.5,2.37,37.29,True,1110,0000-10.8%|0001-12.4%|0010-0.3%|0100-11.1%|1000-4.3%|0011-0.4%|0101-7.3%|0110-20.3%|1001-0.4%|1010-0.8%|1100-3.7%|0111-5.6%|1011-0.5%|1101-4.0%|1110-11.7%|1111-6.3%,3.48
117.5,2.37,37.80,True,1110,0000-9.7%|0001-12.6%|0010-0.3%|0100-10.7%|1000-4.6%|0011-0.4%|0101-7.4%|0110-21.1%|1001-0.4%|1010-0.9%|1100-3.6%|0111-6.0%|1011-0.6%|1101-4.1%|1110-11.5%|1111-6.2%,3.48
117.5,2.37,38.31,True,0110,0000-11.1%|0001-11.6%|0010-0.2%|0100-11.6%|1000-4.2%|0011-0.4%|0101-7.1%|0110-21.1%|1001-0.4%|1010-0.8%|1100-3.6%|0111-6.1%|1011-0.5%|1101-3.7%|1110-11.3%|1111-6.4%,3.48
117.5,2.37,38.82,True,1110,0000-13.3%|0001-10.2%|0010-0.2%|0100-11.0%|1000-4.7%|0011-0.3%|0101-6.0%|0110-18.1%|1001-0.4%|1010-0.9%|1100-4.2%|0111-5.4%|1011-0.5%|1101-4.1%|1110-13.1%|1111-7.6%,3.52
117.5,2.37,39.33,True,0001,0000-13.9%|0001-10.0%|0010-0.2%|0100-11.0%|1000-4.1%|0011-0.4%|0101-5.8%|0110-19.1%|1001-0.3%|1010-0.8%|1100-4.1%|0111-5.5%|1011-0.5%|1101-3.8%|1110-13.0%|1111-7.5%,3.53
117.5,2.37,39.85,False,0101,0000-21.2%|0001-1.6%|0010-0.5%|0100-22.7%|1000-1.6%|0011-0.5%|0101-8.1%|0110-18.5%|1001-0.1%|1010-0.7%|1100-1.7%|0111-5.1%|1011-0.3%|1101-1.7%|1110-11.0%|1111-4.6%,3.48
117.5,2.37,40.36,True,0101,0000-14.9%|0001-9.2%|0010-0.3%|0100-12.0%|1000-4.0%|0011-0.5%|0101-5.7%|0110-19.1%|1001-0.3%|1010-0.8%|1100-4.0%|0111-5.5%|1011-0.5%|1101-3.5%|1110-12.3%|1111-7.4%,3.52
117.5,2.37,40.87,False,0100,0000-15.0%|0001-1.0%|0010-0.3%|0100-24.1%|1000-1.3%|0011-0.3%|0101-10.4%|0110-18.7%|1001-0.1%|1010-0.8%|1100-2.2%|0111-4.4%|1011-0.2%|1101-2.5%|1110-13.6%|1111-5.1%,3.54
117.5,2.37,41.38,True,1111,0000-9.1%|0001-8.9%|0010-0.3%|0100-11.1%|1000-2.6%|0011-0.4%|0101-8.0%|0110-27.2%|1001-0.2%|1010-0.6%|1100-3.4%|0111-6.4%|1011-0.3%|1101-3.8%|1110-11.9%|1111-5.6%,3.73
117.5,2.37,41.89,False,0100,0000-12.9%|0001-0.9%|0010-0.3%|0100-25.1%|1000-0.8%|0011-0.3%|0101-11.2%|0110-22.8%|1001-0.1%|1010-0.6%|1100-1.6%|0111-5.2%|1011-0.2%|1101-1.9%|1110-11.8%|1111-4.4%,3.53
117.5,2.37,42.40,False,0110,0000-15.1%|0001-0.9%|0010-0.4%|0100-27.3%|1000-0.7%|0011-0.4%|0101-11.0%|0110-22.2%|1001-0.1%|1010-0.5%|1100-1.5%|0111-5.1%|1011-0.2%|1101-1.6%|1110-9.4%|1111-3.7%,3.53
117.5,2.37,42.91,False,1111,0000-13.8%|0001-1.6%|0010-0.3%|0100-15.7%|1000-1.5%|0011-0.4%|0101-8.1%|0110-23.1%|1001-0.2%|1010-0.9%|1100-2.1%|0111-5.9%|1011-0.4%|1101-2.5%|1110-16.1%|1111-7.4%,3.73
117.5,2.37,43.42,False,0000,0000-13.6%|0001-1.6%|0010-0.4%|0100-16.1%|1000-1.5%|0011-0.4%|0101-8.0%|0110-22.7%|1001-0.2%|1010-0.9%|1100-2.1%|0111-5.6%|1011-0.4%|1101-2.5%|1110-16.6%|1111-7.5%,3.73
117.5,2.37,43.93,False,0110,0000-12.9%|0001-1.6%|0010-0.4%|0100-15.9%|1000-1.5%|0011-0.4%|0101-8.2%|0110-23.5%|1001-0.2%|1010-1.0%|1100-2.0%|0111-5.8%|1011-0.4%|1101-2.5%|1110-16.4%|1111-7.5%,3.74
117.5,2.37,44.44,False,1000,0000-12.8%|0001-1.4%|0010-0.4%|0100-16.7%|1000-1.6%|0011-0.4%|0101-8.0%|0110-22.8%|1001-0.2%|1010-0.9%|1100-2.1%|0111-5.3%|1011-0.4%|1101-2.5%|1110-16.9%|1111-7.7%,3.74
117.5,2.37,44.95,False,0111,0000-10.9%|0001-0.7%|0010-0.3%|0100-26.0%|1000-0.8%|0011-0.3%|0101-9.6%|0110-28.8%|1001-0.0%|1010-0.4%|1100-1.0%|0111-5.9%|1011-0.2%|1101-1.1%|1110-9.2%|1111-4.7%,3.78
117.5,2.37,45.46,True,1110,0000-8.1%|0001-6.5%|0010-0.2%|0100-11.1%|1000-3.7%|0011-0.3%|0101-7.5%|0110-27.1%|1001-0.2%|1010-0.6%|1100-3.0%|0111-5.7%|1011-0.4%|1101-3.3%|1110-13.7%|1111-8.5%,3.81
117.5,2.37,45.98,False,0000,0000-10.3%|0001-0.6%|0010-0.3%|0100-27.3%|1000-0.7%|0011-0.3%|0101-10.3%|0110-30.6%|1001-0.0%|1010-0.4%|1100-0.8%|0111-5.9%|1011-0.1%|1101-0.8%|1110-7.7%|1111-3.8%,3.77
117.5,2.37,46.49,True,1000,0000-8.3%|0001-6.4%|0010-0.2%|0100-11.3%|1000-3.6%|0011-0.3%|0101-7.4%|0110-27.9%|1001-0.2%|1010-0.7%|1100-3.0%|0111-5.9%|1011-0.4%|1101-3.2%|1110-13.1%|1111-8.2%,3.81
117.5,2.37,47.00,False,1110,0000-15.2%|0001-0.4%|0010-0.2%|0100-26.6%|1000-1.1%|0011-0.2%|0101-5.9%|0110-28.1%|1001-0.0%|1010-0.6%|1100-1.1%|0111-6.6%|1011-0.2%|1101-0.8%|1110-8.7%|1111-4.3%,3.82
