# ML Generation Strategy,Weighted Multinomial Probability Sampling
# Graph Search Strategy,"Exhaustive Sequence Evaluation (Math computes all 16 states natively, no Beam Search needed)"
# Temperature,1.8
# Top-P,0.9
# Min-P,0.01
# Top-K,None
# Repetition Penalty,"Dynamic Scale Matrix (1.0 + N*0.5, Last-Beat Multiplier 1.1x)"
global_bpm,song_duration_minutes,beat_time_sec,onset_timestamps_in_beat,onset_detected,selected_step,step_probabilities,final_step_selection,time_taken_sec
129.2,3.92,20.43,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,20.90,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,21.36,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,21.83,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,22.29,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,22.76,22.85,True,0011,0000-0.0%|0001-23.6%|0010-8.0%|0100-10.7%|1000-3.6%|0011-9.8%|0101-5.9%|0110-15.3%|1001-0.0%|1010-0.0%|1100-4.8%|0111-7.8%|1011-0.0%|1101-0.0%|1110-4.9%|1111-5.6%,0011,2.91
129.2,3.92,23.22,23.31,True,0100,0000-0.0%|0001-25.3%|0010-8.5%|0100-11.4%|1000-3.5%|0011-3.7%|0101-6.5%|0110-16.9%|1001-0.0%|1010-0.0%|1100-4.7%|0111-9.2%|1011-0.0%|1101-0.0%|1110-4.9%|1111-5.6%,0100,2.91
129.2,3.92,23.68,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,24.15,24.24,True,0111,0000-0.0%|0001-19.6%|0010-7.1%|0100-6.8%|1000-4.5%|0011-5.2%|0101-7.2%|0110-16.5%|1001-0.0%|1010-0.0%|1100-5.5%|0111-16.4%|1011-0.0%|1101-0.0%|1110-5.5%|1111-5.8%,0111,2.96
129.2,3.92,24.61,24.85,True,0101,0000-0.0%|0001-23.5%|0010-8.2%|0100-7.1%|1000-4.5%|0011-5.6%|0101-7.9%|0110-18.6%|1001-0.0%|1010-0.0%|1100-5.2%|0111-8.9%|1011-0.0%|1101-0.0%|1110-5.1%|1111-5.4%,0101,2.96
129.2,3.92,25.08,25.31,True,1000,0000-0.0%|0001-24.4%|0010-9.1%|0100-7.3%|1000-4.0%|0011-6.4%|0101-0.0%|0110-20.0%|1001-0.0%|1010-0.0%|1100-4.8%|0111-12.0%|1011-2.5%|1101-0.0%|1110-4.6%|1111-5.0%,1000,2.96
129.2,3.92,25.54,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,26.01,26.08|26.38,True,0000,0000-18.7%|0001-21.7%|0010-7.6%|0100-6.1%|1000-0.0%|0011-5.2%|0101-3.2%|0110-14.4%|1001-0.0%|1010-0.0%|1100-4.5%|0111-9.3%|1011-0.0%|1101-0.0%|1110-4.1%|1111-5.1%,0000,2.95
129.2,3.92,26.47,26.68,True,0110,0000-19.2%|0001-22.2%|0010-8.2%|0100-5.7%|1000-0.0%|0011-5.2%|0101-3.0%|0110-14.9%|1001-0.0%|1010-0.0%|1100-4.0%|0111-9.4%|1011-0.0%|1101-0.0%|1110-3.6%|1111-4.5%,0110,2.95
129.2,3.92,26.94,27.28,True,0111,0000-19.1%|0001-22.7%|0010-8.7%|0100-5.6%|1000-0.0%|0011-12.1%|0101-3.1%|0110-6.9%|1001-0.0%|1010-0.0%|1100-3.6%|0111-10.5%|1011-0.0%|1101-0.0%|1110-3.4%|1111-4.2%,0111,2.95
129.2,3.92,27.40,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,27.86,27.91|28.21,True,0111,0000-17.4%|0001-21.1%|0010-7.5%|0100-11.7%|1000-0.0%|0011-10.0%|0101-0.0%|0110-10.6%|1001-0.0%|1010-0.0%|1100-4.7%|0111-6.8%|1011-0.0%|1101-0.0%|1110-4.7%|1111-5.6%,0111,2.99
129.2,3.92,28.33,28.51|28.68,True,0110,0000-18.8%|0001-23.0%|0010-8.2%|0100-12.0%|1000-0.0%|0011-10.7%|0101-0.0%|0110-11.4%|1001-0.0%|1010-0.0%|1100-3.2%|0111-5.7%|1011-0.0%|1101-0.0%|1110-3.1%|1111-3.9%,0110,2.99
129.2,3.92,28.79,28.98|29.12,True,0001,0000-18.4%|0001-23.2%|0010-8.3%|0100-12.2%|1000-0.0%|0011-10.7%|0101-6.2%|0110-6.3%|1001-0.0%|1010-0.0%|1100-3.0%|0111-8.2%|1011-0.0%|1101-0.0%|1110-0.0%|1111-3.7%,0001,3.00
129.2,3.92,29.26,29.44,True,0001,0000-21.5%|0001-13.2%|0010-8.8%|0100-12.6%|1000-0.0%|0011-10.9%|0101-6.1%|0110-8.1%|1001-0.0%|1010-0.0%|1100-3.4%|0111-8.1%|1011-0.0%|1101-0.0%|1110-3.3%|1111-4.0%,0001,3.00
129.2,3.92,29.72,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,30.19,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,30.65,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,31.11,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,31.58,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,32.04,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,32.51,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,32.97,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,33.44,33.88,True,0111,0000-0.0%|0001-21.1%|0010-6.6%|0100-10.4%|1000-4.9%|0011-8.9%|0101-6.2%|0110-15.1%|1001-0.0%|1010-0.0%|1100-3.8%|0111-15.2%|1011-0.0%|1101-0.0%|1110-4.0%|1111-3.7%,0111,3.46
129.2,3.92,33.90,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,34.37,34.64,True,0010,0000-0.0%|0001-24.6%|0010-7.8%|0100-11.1%|1000-3.9%|0011-10.3%|0101-7.0%|0110-18.2%|1001-0.0%|1010-0.0%|1100-3.0%|0111-11.1%|1011-0.0%|1101-0.0%|1110-3.0%|1111-0.0%,0010,3.46
129.2,3.92,34.83,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,35.29,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,35.76,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,36.22,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,36.69,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,37.15,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,37.62,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,38.08,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,38.55,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,39.01,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
129.2,3.92,39.47,None,False,0000,0000-100.0%|0001-0.0%|0010-0.0%|0100-0.0%|1000-0.0%|0011-0.0%|0101-0.0%|0110-0.0%|1001-0.0%|1010-0.0%|1100-0.0%|0111-0.0%|1011-0.0%|1101-0.0%|1110-0.0%|1111-0.0%,0000,0.00
