Here is a sample of a beatmap generated using the provided ruleset:
```css
13875.0,28.75,0000,0,3,1.0,unknown
13999.999,29.0,3001,4,2,0.91,kick
14124.999,29.25,","-1,-1,1.0,separator
14250.0,29.5,0000,0,3,1.0,unknown
14375.0,29.75,0000,0,3,1.0,unknown
14500.0,30.0,0000,0,2,1.0,unknown
14625.0,30.25,0000,0,3,1.0,unknown
14750.0,30.5,0010,4,3,0.80,snare
14875.0,30.75,0000,0,3,1.0,unknown
14999.999,31.0,3001,4,2,0.91,kick
15124.999,31.25,","-1,-1,1.0,separator
15250.0,31.5,0000,0,3,1.0,unknown
15375.0,31.75,0000,0,3,1.0,unknown
15500.0,32.0,0000,0,2,1.0,unknown
15625.0,32.25,0000,0,3,1.0,unknown
15750.0,32.5,0010,4,3,0.80,snare
15875.0,32.75,0000,0,3,1.0,unknown
15999.999,33.0,3001,4,2,0.91,kick
16124.999,33.25,","-1,-1,1.0,separator
16250.0,33.5,0000,0,3,1.0,unknown
16375.0,33.75,0000,0,3,1.0,unknown
16500.0,34.0,0000,0,2,1.0,unknown
16625.0,34.25,0000,0,3,1.0,unknown
16750.0,34.5,0010,4,3,0.80,snare
16875.0,34.75,0000,0,3,1.0,unknown
16999.999,35.0,3001,4,2,0.91,kick
17124.999,35.25,","-1,-1,1.0,separator
17250.0,35.5,0000,0,3,1.0,unknown
17375.0,35.75,0000,0,3,1.0,unknown
17500.0,36.0,0000,0,2,1.0,unknown
17625.0,36.25,0000,0,3,1.0,unknown
17750.0,36.5,0010,4,3,0.80,snare
17875.0,36.75,0000,0,3,1.0,unknown
17999.999,37.0,3001,4,2,0.91,kick
18124.999,37.25,","-1,-1,1.0,separator
18250.0,37.5,0000,0,3,1.0,unknown
18375.0,37.75,0000,0,3,1.0,unknown
18500.0,38.0,0000,0,2,1.0,unknown
18625.0,38.25,0000,0,3,1.0,unknown
18750.0,38.5,0010,4,3,0.80,snare
18875.0,38.75,0000,0,3,1.0,unknown
18999.999,39.0,3001,4,2,0.91,kick
19124.999,39.25,","-1,-1,1.0,separator
19250.0,39.5,0000,0,3,1.0,unknown
19375.0,39.75,0000,0,3,1.0,unknown
19500.0,40.0,0000,0,2,1.0,unknown
19625.0,40.25,0000,0,3,1.0,unknown
19750.0,40.5,0010,4,3,0.80,snare
19875.0,40.75,0000,0,3,1.0,unknown
19999.999,41.0,3001,4,2,0.91,kick
20124.999,41.25,',
