Here is a sample of a StepMania beatmap generated according to the rules provided:
```css
15750.00,32.50,0010,4,3,0.82,snare
15875.00,32.75,0000,0,3,1.0,unknown
15999.99,33.00,3001,4,2,0.91,kick
16125.00,33.25,",",-1,-1,1.0,separator
16250.00,33.50,0000,0,3,1.0,unknown
16375.00,33.75,0000,0,3,1.0,unknown
16500.00,34.00,0000,0,3,1.0,unknown
16625.00,34.25,0000,0,3,1.0,unknown
16750.00,34.50,0010,4,3,0.82,snare
16875.00,34.75,0000,0,3,1.0,unknown
16999.99,35.00,3001,4,2,0.91,kick
17125.00,35.25,",",-1,-1,1.0,separator
17250.00,35.50,0000,0,3,1.0,unknown
17375.00,35.75,0000,0,3,1.0,unknown
17500.00,36.00,0000,0,3,1.0,unknown
17625.00,36.25,0000,0,3,1.0,unknown
17750.00,36.50,0010,4,3,0.82,snare
17875.00,36.75,0000,0,3,1.0,unknown
17999.99,37.00,3001,4,2,0.91,kick
18125.00,37.25,",",-1,-1,1.0,separator
18250.00,37.50,0000,0,3,1.0,unknown
18375.00,37.75,0000,0,3,1.0,unknown
18500.00,38.00,0000,0,3,1.0,unknown
18625.00,38.25,0000,0,3,1.0,unknown
18750.00,38.50,0010,4,3,0.82,snare
18875.00,38.75,0000,0,3,1.0,unknown
18999.99,39.00,3001,4,2,0.91,kick
19125.00,39.25,",",-1,-1,1.0,separator
19250.00,39.50,0000,0,3,1.0,unknown
19375.00,39.75,0000,0,3,1.0,unknown
19500.00,40.00,0000,0,3,1.0,unknown
19625.00,40.25,0000,0,3,1.0,unknown
19750.00,40.50,0010,4,3,0.82,snare
19875.00,40.75,0000,0,3,1.0,unknown
19999.99,41.00,3001,4,2,0.91,kick
20125.00,41.25,','
```
